,m,r,1,2,4
42,4.0,2.0,0.31599999999999995,0.2825,0.33999999999999997
43,4.0,3.0,0.3335,0.27949999999999997,0.34299999999999997
44,4.0,4.0,0.34199999999999997,0.2885,0.3245
45,4.0,5.0,0.3045,0.28500000000000003,0.32799999999999996
46,4.0,6.0,0.3165,0.28300000000000003,0.33299999999999996
47,4.0,7.0,0.3235,0.28400000000000003,0.3415
48,4.0,8.0,0.30400000000000005,0.28900000000000003,0.3285
49,4.0,9.0,0.32699999999999996,0.278,0.33899999999999997
50,5.0,0.0,0.3165,0.2945,0.346
51,5.0,1.0,0.3285,0.28400000000000003,0.33399999999999996
52,5.0,2.0,0.3225,0.28500000000000003,0.3375
53,5.0,3.0,0.32699999999999996,0.28300000000000003,0.33999999999999997
54,5.0,4.0,0.3305,0.276,0.3395
55,5.0,5.0,0.3365,0.29100000000000004,0.3415
56,5.0,6.0,0.31399999999999995,0.2855,0.3305
57,5.0,7.0,0.30200000000000005,0.29300000000000004,0.33899999999999997
58,5.0,8.0,0.3275,0.28600000000000003,0.32799999999999996
59,5.0,9.0,0.3235,0.27449999999999997,0.345
60,10.0,0.0,0.3425,0.30100000000000005,0.379
61,10.0,1.0,0.357,0.2915,0.386
62,10.0,2.0,0.3435,0.3045,0.39249999999999996
63,10.0,3.0,0.353,0.30400000000000005,0.38949999999999996
64,10.0,4.0,0.36050000000000004,0.30300000000000005,0.381
65,10.0,5.0,0.358,0.3025,0.369
66,10.0,6.0,0.35050000000000003,0.3035,0.39749999999999996
67,10.0,7.0,0.33899999999999997,0.29600000000000004,0.368
68,10.0,8.0,0.35,0.29900000000000004,0.39049999999999996
69,10.0,9.0,0.35,0.29200000000000004,0.386
70,20.0,0.0,0.36850000000000005,0.3275,0.39249999999999996
71,20.0,1.0,0.368,0.31499999999999995,0.4265
72,20.0,2.0,0.35650000000000004,0.32399999999999995,0.4095
73,20.0,3.0,0.35950000000000004,0.31599999999999995,0.39249999999999996
74,20.0,4.0,0.35450000000000004,0.3185,0.41700000000000004
75,20.0,5.0,0.37150000000000005,0.32799999999999996,0.4
76,20.0,6.0,0.36250000000000004,0.32699999999999996,0.405
77,20.0,7.0,0.36850000000000005,0.30700000000000005,0.399
78,20.0,8.0,0.3415,0.31999999999999995,0.381
79,20.0,9.0,0.36750000000000005,0.32299999999999995,0.39549999999999996
80,30.0,0.0,0.35650000000000004,0.3105,0.401
81,30.0,1.0,0.349,0.3135,0.40449999999999997
82,30.0,2.0,0.363,0.31299999999999994,0.39649999999999996
83,30.0,3.0,0.36850000000000005,0.32299999999999995,0.39849999999999997
84,30.0,4.0,0.361,0.30200000000000005,0.389
85,30.0,5.0,0.359,0.30200000000000005,0.4115
86,30.0,6.0,0.366,0.30600000000000005,0.40700000000000003
87,30.0,7.0,0.373,0.3125,0.41500000000000004
88,30.0,8.0,0.36150000000000004,0.3055,0.4105
89,30.0,9.0,0.36750000000000005,0.30700000000000005,0.41100000000000003
90,40.0,0.0,0.371,0.3235,0.40049999999999997
91,40.0,1.0,0.36050000000000004,0.3155,0.39449999999999996
92,40.0,2.0,0.362,0.31999999999999995,0.39849999999999997
93,40.0,3.0,0.372,0.32599999999999996,0.40249999999999997
94,40.0,4.0,0.35550000000000004,0.32399999999999995,0.396
95,40.0,5.0,0.37549999999999994,0.3165,0.39449999999999996
96,40.0,6.0,0.353,0.3315,0.395
97,40.0,7.0,0.351,0.30000000000000004,0.402
98,40.0,8.0,0.37350000000000005,0.3195,0.39849999999999997
99,40.0,9.0,0.36550000000000005,0.3245,0.393
