,m,r,1,2,4,5
58,5.0,8.0,0.3275,0.28600000000000003,0.32799999999999996,0.33299999999999996
59,5.0,9.0,0.3235,0.27449999999999997,0.345,0.3275
60,10.0,0.0,0.3425,0.30100000000000005,0.379,0.34750000000000003
61,10.0,1.0,0.357,0.2915,0.386,0.372
62,10.0,2.0,0.3435,0.3045,0.39249999999999996,0.353
63,10.0,3.0,0.353,0.30400000000000005,0.38949999999999996,0.347
64,10.0,4.0,0.36050000000000004,0.30300000000000005,0.381,0.35250000000000004
65,10.0,5.0,0.358,0.3025,0.369,0.34950000000000003
66,10.0,6.0,0.35050000000000003,0.3035,0.39749999999999996,0.362
67,10.0,7.0,0.33899999999999997,0.29600000000000004,0.368,0.34099999999999997
68,10.0,8.0,0.35,0.29900000000000004,0.39049999999999996,0.3415
69,10.0,9.0,0.35,0.29200000000000004,0.386,0.356
70,20.0,0.0,0.36850000000000005,0.3275,0.39249999999999996,0.375
71,20.0,1.0,0.368,0.31499999999999995,0.4265,0.38549999999999995
72,20.0,2.0,0.35650000000000004,0.32399999999999995,0.4095,0.368
73,20.0,3.0,0.35950000000000004,0.31599999999999995,0.39249999999999996,0.37849999999999995
74,20.0,4.0,0.35450000000000004,0.3185,0.41700000000000004,0.372
75,20.0,5.0,0.37150000000000005,0.32799999999999996,0.4,0.39049999999999996
76,20.0,6.0,0.36250000000000004,0.32699999999999996,0.405,0.36750000000000005
77,20.0,7.0,0.36850000000000005,0.30700000000000005,0.399,0.379
78,20.0,8.0,0.3415,0.31999999999999995,0.381,0.38149999999999995
79,20.0,9.0,0.36750000000000005,0.32299999999999995,0.39549999999999996,0.374
80,30.0,0.0,0.35650000000000004,0.3105,0.401,0.364
81,30.0,1.0,0.349,0.3135,0.40449999999999997,0.385
82,30.0,2.0,0.363,0.31299999999999994,0.39649999999999996,0.378
83,30.0,3.0,0.36850000000000005,0.32299999999999995,0.39849999999999997,0.381
84,30.0,4.0,0.361,0.30200000000000005,0.389,0.361
85,30.0,5.0,0.359,0.30200000000000005,0.4115,0.37649999999999995
86,30.0,6.0,0.366,0.30600000000000005,0.40700000000000003,0.38649999999999995
87,30.0,7.0,0.373,0.3125,0.41500000000000004,0.359
88,30.0,8.0,0.36150000000000004,0.3055,0.4105,0.358
89,30.0,9.0,0.36750000000000005,0.30700000000000005,0.41100000000000003,0.36850000000000005
90,40.0,0.0,0.371,0.3235,0.40049999999999997,0.36450000000000005
91,40.0,1.0,0.36050000000000004,0.3155,0.39449999999999996,0.367
92,40.0,2.0,0.362,0.31999999999999995,0.39849999999999997,0.36450000000000005
93,40.0,3.0,0.372,0.32599999999999996,0.40249999999999997,0.37749999999999995
94,40.0,4.0,0.35550000000000004,0.32399999999999995,0.396,0.37749999999999995
95,40.0,5.0,0.37549999999999994,0.3165,0.39449999999999996,0.374
96,40.0,6.0,0.353,0.3315,0.395,0.379
97,40.0,7.0,0.351,0.30000000000000004,0.402,0.401
98,40.0,8.0,0.37350000000000005,0.3195,0.39849999999999997,0.378
99,40.0,9.0,0.36550000000000005,0.3245,0.393,0.369
