,m,r,10
0,30.0,0.0,0.20099999999999996
1,30.0,1.0,0.19799999999999995
2,30.0,2.0,0.1965
3,30.0,3.0,0.18500000000000005
4,30.0,4.0,0.19499999999999995
5,30.0,5.0,0.1925
6,30.0,6.0,0.1965
7,30.0,7.0,0.19499999999999995
8,30.0,8.0,0.20850000000000002
9,30.0,9.0,0.1875
10,40.0,0.0,0.1895
11,40.0,1.0,0.1905
12,40.0,2.0,0.1905
13,40.0,3.0,0.1885
14,40.0,4.0,0.1895
15,40.0,5.0,0.1885
16,40.0,6.0,0.19899999999999995
17,40.0,7.0,0.1885
18,40.0,8.0,0.1845
19,40.0,9.0,0.1845
20,50.0,0.0,0.1785
21,50.0,1.0,0.17600000000000005
22,50.0,2.0,0.1725
23,50.0,3.0,0.17100000000000004
24,50.0,4.0,0.17800000000000005
25,50.0,5.0,0.1875
26,50.0,6.0,0.1825
27,50.0,7.0,0.17500000000000004
28,50.0,8.0,0.1765
29,50.0,9.0,0.19099999999999995
