,m,r,5
0,0.0,0.0,0.15300000000000002
1,0.0,1.0,0.15900000000000003
2,0.0,2.0,0.15349999999999997
3,0.0,3.0,0.14100000000000001
4,0.0,4.0,0.14900000000000002
5,0.0,5.0,0.15100000000000002
6,0.0,6.0,0.14949999999999997
7,0.0,7.0,0.14249999999999996
8,0.0,8.0,0.14500000000000002
9,0.0,9.0,0.15200000000000002
10,1.0,0.0,0.14349999999999996
11,1.0,1.0,0.13249999999999995
12,1.0,2.0,0.138
13,1.0,3.0,0.137
14,1.0,4.0,0.137
15,1.0,5.0,0.13549999999999995
16,1.0,6.0,0.14400000000000002
17,1.0,7.0,0.13649999999999995
18,1.0,8.0,0.129
19,1.0,9.0,0.132
20,2.0,0.0,0.13149999999999995
21,2.0,1.0,0.136
22,2.0,2.0,0.138
23,2.0,3.0,0.14200000000000002
24,2.0,4.0,0.13149999999999995
25,2.0,5.0,0.132
26,2.0,6.0,0.128
27,2.0,7.0,0.12450000000000006
28,2.0,8.0,0.13449999999999995
29,2.0,9.0,0.13549999999999995
30,3.0,0.0,0.12
31,3.0,1.0,0.136
32,3.0,2.0,0.12
33,3.0,3.0,0.128
34,3.0,4.0,0.11850000000000005
35,3.0,5.0,0.12050000000000005
36,3.0,6.0,0.122
37,3.0,7.0,0.13149999999999995
38,3.0,8.0,0.11699999999999999
39,3.0,9.0,0.125
40,4.0,0.0,0.12849999999999995
41,4.0,1.0,0.13349999999999995
42,4.0,2.0,0.12150000000000005
43,4.0,3.0,0.11150000000000004
44,4.0,4.0,0.12350000000000005
45,4.0,5.0,0.13549999999999995
46,4.0,6.0,0.12749999999999995
47,4.0,7.0,0.129
48,4.0,8.0,0.13149999999999995
49,4.0,9.0,0.11699999999999999
50,5.0,0.0,0.123
51,5.0,1.0,0.11550000000000005
52,5.0,2.0,0.125
53,5.0,3.0,0.131
54,5.0,4.0,0.121
55,5.0,5.0,0.11650000000000005
56,5.0,6.0,0.12350000000000005
57,5.0,7.0,0.11699999999999999
58,5.0,8.0,0.11750000000000005
59,5.0,9.0,0.121
60,10.0,0.0,0.12050000000000005
61,10.0,1.0,0.126
62,10.0,2.0,0.12649999999999995
63,10.0,3.0,0.122
64,10.0,4.0,0.12350000000000005
65,10.0,5.0,0.12050000000000005
66,10.0,6.0,0.135
67,10.0,7.0,0.12649999999999995
68,10.0,8.0,0.124
69,10.0,9.0,0.121
70,20.0,0.0,0.11250000000000004
71,20.0,1.0,0.12749999999999995
72,20.0,2.0,0.12949999999999995
73,20.0,3.0,0.125
74,20.0,4.0,0.13049999999999995
75,20.0,5.0,0.12450000000000006
76,20.0,6.0,0.11750000000000005
77,20.0,7.0,0.128
78,20.0,8.0,0.118
79,20.0,9.0,0.122
