{'deploy': True, 'tag': '04_ood/singlehead_agnostic_mixed_cinic1', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'alpha': 0.5, 'tune_alpha': False, 'group_task_loss': False}, 'task': {'dataset': 'cinic_img', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 10, 'm_n': 1, 'beta': 0.5, 'custom_sampler': False, 'num_cinic': 500}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 2.4225, 'train_acc': 0.13}
{'epoch': 2, 'train_loss': 1.7482, 'train_acc': 0.445}
{'epoch': 3, 'train_loss': 1.3214, 'train_acc': 0.555}
{'epoch': 4, 'train_loss': 0.9818, 'train_acc': 0.68}
{'epoch': 5, 'train_loss': 0.5822, 'train_acc': 0.84}
{'epoch': 6, 'train_loss': 0.3269, 'train_acc': 0.95}
{'epoch': 7, 'train_loss': 0.1393, 'train_acc': 1.0}
{'epoch': 8, 'train_loss': 0.0736, 'train_acc': 1.0}
{'epoch': 9, 'train_loss': 0.05, 'train_acc': 1.0}
{'epoch': 10, 'train_loss': 0.0327, 'train_acc': 1.0}
{'epoch': 11, 'train_loss': 0.0212, 'train_acc': 1.0}
{'epoch': 12, 'train_loss': 0.0183, 'train_acc': 1.0}
{'epoch': 13, 'train_loss': 0.0151, 'train_acc': 1.0}
{'epoch': 14, 'train_loss': 0.0143, 'train_acc': 1.0}
{'epoch': 15, 'train_loss': 0.0111, 'train_acc': 1.0}
{'epoch': 16, 'train_loss': 0.0096, 'train_acc': 1.0}
{'epoch': 17, 'train_loss': 0.0095, 'train_acc': 1.0}
{'epoch': 18, 'train_loss': 0.0075, 'train_acc': 1.0}
{'epoch': 19, 'train_loss': 0.0085, 'train_acc': 1.0}
{'epoch': 20, 'train_loss': 0.0072, 'train_acc': 1.0}
{'epoch': 21, 'train_loss': 0.0073, 'train_acc': 1.0}
{'epoch': 22, 'train_loss': 0.0062, 'train_acc': 1.0}
