{'deploy': True, 'tag': '01_prelim/nsamples', 'seed': 10, 'device': 'cuda:0', 'reps': 1, 'loss': {'α': 0.5, 'tune_α': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': True, 'n': 1500, 'm_n': 0, 'β': 0.5, 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.2516, 'train_acc': 0.7717, 'task_loss': (0.2516, 0.0)}
{'epoch': 2, 'train_loss': 0.1927, 'train_acc': 0.8377, 'task_loss': (0.1927, 0.0)}
{'epoch': 3, 'train_loss': 0.16, 'train_acc': 0.8657, 'task_loss': (0.16, 0.0)}
{'epoch': 4, 'train_loss': 0.1622, 'train_acc': 0.8657, 'task_loss': (0.1622, 0.0)}
{'epoch': 5, 'train_loss': 0.146, 'train_acc': 0.881, 'task_loss': (0.146, 0.0)}
{'epoch': 6, 'train_loss': 0.1291, 'train_acc': 0.8947, 'task_loss': (0.1291, 0.0)}
{'epoch': 7, 'train_loss': 0.1254, 'train_acc': 0.8973, 'task_loss': (0.1254, 0.0)}
{'epoch': 8, 'train_loss': 0.1061, 'train_acc': 0.9117, 'task_loss': (0.1061, 0.0)}
{'epoch': 9, 'train_loss': 0.1087, 'train_acc': 0.9123, 'task_loss': (0.1087, 0.0)}
{'epoch': 10, 'train_loss': 0.1012, 'train_acc': 0.9227, 'task_loss': (0.1012, 0.0)}
{'epoch': 11, 'train_loss': 0.0922, 'train_acc': 0.9287, 'task_loss': (0.0922, 0.0)}
{'epoch': 12, 'train_loss': 0.0895, 'train_acc': 0.9283, 'task_loss': (0.0895, 0.0)}
{'epoch': 13, 'train_loss': 0.0849, 'train_acc': 0.936, 'task_loss': (0.0849, 0.0)}
{'epoch': 14, 'train_loss': 0.0925, 'train_acc': 0.9263, 'task_loss': (0.0925, 0.0)}
{'epoch': 15, 'train_loss': 0.0783, 'train_acc': 0.939, 'task_loss': (0.0783, 0.0)}
{'epoch': 16, 'train_loss': 0.0869, 'train_acc': 0.933, 'task_loss': (0.0869, 0.0)}
{'epoch': 17, 'train_loss': 0.0763, 'train_acc': 0.9367, 'task_loss': (0.0763, 0.0)}
{'epoch': 18, 'train_loss': 0.0657, 'train_acc': 0.951, 'task_loss': (0.0657, 0.0)}
{'epoch': 19, 'train_loss': 0.0671, 'train_acc': 0.9417, 'task_loss': (0.0671, 0.0)}
{'epoch': 20, 'train_loss': 0.066, 'train_acc': 0.948, 'task_loss': (0.066, 0.0)}
{'epoch': 21, 'train_loss': 0.0634, 'train_acc': 0.955, 'task_loss': (0.0634, 0.0)}
{'epoch': 22, 'train_loss': 0.0638, 'train_acc': 0.9523, 'task_loss': (0.0638, 0.0)}
{'epoch': 23, 'train_loss': 0.051, 'train_acc': 0.9627, 'task_loss': (0.051, 0.0)}
{'epoch': 24, 'train_loss': 0.0534, 'train_acc': 0.955, 'task_loss': (0.0534, 0.0)}
{'epoch': 25, 'train_loss': 0.0643, 'train_acc': 0.9533, 'task_loss': (0.0643, 0.0)}
{'epoch': 26, 'train_loss': 0.0561, 'train_acc': 0.955, 'task_loss': (0.0561, 0.0)}
{'epoch': 27, 'train_loss': 0.0532, 'train_acc': 0.9567, 'task_loss': (0.0532, 0.0)}
{'epoch': 28, 'train_loss': 0.0517, 'train_acc': 0.953, 'task_loss': (0.0517, 0.0)}
{'epoch': 29, 'train_loss': 0.0468, 'train_acc': 0.9657, 'task_loss': (0.0468, 0.0)}
{'epoch': 30, 'train_loss': 0.0446, 'train_acc': 0.9667, 'task_loss': (0.0446, 0.0)}
