,m,r,135,135_alpha
0,0.0,0.0,0.3275,0.5
1,0.0,1.0,0.3425,0.5
2,0.0,2.0,0.3235,0.5
3,0.0,3.0,0.32899999999999996,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.3385,0.5
6,0.0,6.0,0.32399999999999995,0.5
7,0.0,7.0,0.32999999999999996,0.5
8,0.0,8.0,0.3265,0.5
9,0.0,9.0,0.32099999999999995,0.5
10,3.0,0.0,0.29800000000000004,0.906
11,3.0,1.0,0.31000000000000005,0.906
12,3.0,2.0,0.31599999999999995,0.906
13,3.0,3.0,0.3145,0.906
14,3.0,4.0,0.3015,0.906
15,3.0,5.0,0.3205,0.906
16,3.0,6.0,0.31000000000000005,0.906
17,3.0,7.0,0.32599999999999996,0.906
18,3.0,8.0,0.3195,0.906
19,3.0,9.0,0.32099999999999995,0.906
20,5.0,0.0,0.28800000000000003,0.8000000000000003
21,5.0,1.0,0.3205,0.8000000000000003
22,5.0,2.0,0.30300000000000005,0.8000000000000003
23,5.0,3.0,0.30100000000000005,0.8000000000000003
24,5.0,4.0,0.3015,0.8000000000000003
25,5.0,5.0,0.29200000000000004,0.8000000000000003
26,5.0,6.0,0.2905,0.8000000000000003
27,5.0,7.0,0.2975,0.8000000000000003
28,5.0,8.0,0.30700000000000005,0.8000000000000003
29,5.0,9.0,0.29800000000000004,0.8000000000000003
30,10.0,0.0,0.30700000000000005,0.923
31,10.0,1.0,0.30300000000000005,0.923
32,10.0,2.0,0.30900000000000005,0.923
33,10.0,3.0,0.3045,0.923
34,10.0,4.0,0.3125,0.923
35,10.0,5.0,0.31699999999999995,0.923
36,10.0,6.0,0.30400000000000005,0.923
37,10.0,7.0,0.30500000000000005,0.923
38,10.0,8.0,0.30400000000000005,0.923
39,10.0,9.0,0.30700000000000005,0.923
40,20.0,0.0,0.29800000000000004,0.929
41,20.0,1.0,0.30300000000000005,0.929
42,20.0,2.0,0.31100000000000005,0.929
43,20.0,3.0,0.31399999999999995,0.929
44,20.0,4.0,0.3155,0.929
45,20.0,5.0,0.3115,0.929
46,20.0,6.0,0.3085,0.929
47,20.0,7.0,0.2895,0.929
48,20.0,8.0,0.30600000000000005,0.929
49,20.0,9.0,0.3085,0.929
