,m,r,1,2,4,5
50,5.0,0.0,0.2925,0.24450000000000005,0.25049999999999994,0.27649999999999997
51,5.0,1.0,0.30100000000000005,0.26149999999999995,0.22599999999999998,0.23350000000000004
52,5.0,2.0,0.2885,0.244,0.23199999999999998,0.25749999999999995
53,5.0,3.0,0.249,0.23550000000000004,0.28400000000000003,0.258
54,5.0,4.0,0.255,0.2855,0.25849999999999995,0.30600000000000005
55,5.0,5.0,0.255,0.27149999999999996,0.23050000000000004,0.246
56,5.0,6.0,0.26949999999999996,0.275,0.26649999999999996,0.21050000000000002
57,5.0,7.0,0.24650000000000005,0.26249999999999996,0.253,0.28049999999999997
58,5.0,8.0,0.22399999999999998,0.23750000000000004,0.24450000000000005,0.278
59,5.0,9.0,0.21499999999999997,0.25349999999999995,0.21999999999999997,0.24050000000000005
60,10.0,0.0,0.22999999999999998,0.22999999999999998,0.23150000000000004,0.266
61,10.0,1.0,0.272,0.26649999999999996,0.23650000000000004,0.268
62,10.0,2.0,0.22199999999999998,0.255,0.28,0.239
63,10.0,3.0,0.25549999999999995,0.24950000000000006,0.23199999999999998,0.256
64,10.0,4.0,0.258,0.23850000000000005,0.20850000000000002,0.245
65,10.0,5.0,0.22350000000000003,0.24850000000000005,0.242,0.22850000000000004
66,10.0,6.0,0.22250000000000003,0.25549999999999995,0.19999999999999996,0.265
67,10.0,7.0,0.25349999999999995,0.23750000000000004,0.23150000000000004,0.25249999999999995
68,10.0,8.0,0.251,0.22150000000000003,0.22550000000000003,0.27249999999999996
69,10.0,9.0,0.2875,0.24450000000000005,0.21799999999999997,0.27
70,20.0,0.0,0.19899999999999995,0.22950000000000004,0.22550000000000003,0.23150000000000004
71,20.0,1.0,0.23199999999999998,0.23199999999999998,0.248,0.261
72,20.0,2.0,0.21099999999999997,0.22250000000000003,0.19899999999999995,0.23450000000000004
73,20.0,3.0,0.22750000000000004,0.249,0.22550000000000003,0.26749999999999996
74,20.0,4.0,0.23199999999999998,0.22650000000000003,0.23850000000000005,0.26049999999999995
75,20.0,5.0,0.20750000000000002,0.238,0.24750000000000005,0.27749999999999997
76,20.0,6.0,0.25749999999999995,0.273,0.24250000000000005,0.23850000000000005
77,20.0,7.0,0.238,0.20850000000000002,0.21499999999999997,0.252
78,20.0,8.0,0.254,0.23850000000000005,0.21699999999999997,0.264
79,20.0,9.0,0.22399999999999998,0.23299999999999998,0.22650000000000003,0.24550000000000005
80,30.0,0.0,0.19799999999999995,0.21050000000000002,0.20999999999999996,0.26249999999999996
81,30.0,1.0,0.22550000000000003,0.21199999999999997,0.22599999999999998,0.23099999999999998
82,30.0,2.0,0.21450000000000002,0.25449999999999995,0.23299999999999998,0.2835
83,30.0,3.0,0.22650000000000003,0.22450000000000003,0.20899999999999996,0.27149999999999996
84,30.0,4.0,0.23250000000000004,0.17900000000000005,0.19899999999999995,0.277
85,30.0,5.0,0.2015,0.22550000000000003,0.21550000000000002,0.24050000000000005
86,30.0,6.0,0.1945,0.19599999999999995,0.20350000000000001,0.23950000000000005
87,30.0,7.0,0.265,0.23099999999999998,0.21650000000000003,0.29000000000000004
88,30.0,8.0,0.23750000000000004,0.21799999999999997,0.24150000000000005,0.246
89,30.0,9.0,0.254,0.21150000000000002,0.20599999999999996,0.25249999999999995
90,40.0,0.0,0.19899999999999995,0.20899999999999996,0.2015,0.26249999999999996
91,40.0,1.0,0.21150000000000002,0.21950000000000003,0.1945,0.22650000000000003
92,40.0,2.0,0.246,0.21550000000000002,0.22199999999999998,0.21450000000000002
93,40.0,3.0,0.23350000000000004,0.20399999999999996,0.21099999999999997,0.25549999999999995
94,40.0,4.0,0.22950000000000004,0.1805,0.1975,0.24950000000000006
95,40.0,5.0,0.20199999999999996,0.18799999999999994,0.252,0.241
96,40.0,6.0,0.19999999999999996,0.1825,0.21799999999999997,0.20199999999999996
97,40.0,7.0,0.22599999999999998,0.22150000000000003,0.21099999999999997,0.267
98,40.0,8.0,0.242,0.21250000000000002,0.23850000000000005,0.237
99,40.0,9.0,0.25449999999999995,0.22399999999999998,0.22950000000000004,0.22250000000000003
100,60.0,0.0,0.21950000000000003,0.21499999999999997,0.20999999999999996,0.25149999999999995
101,60.0,1.0,0.21450000000000002,0.16449999999999998,0.20550000000000002,0.22899999999999998
102,60.0,2.0,0.25749999999999995,0.18899999999999995,0.21999999999999997,0.27
103,60.0,3.0,0.2005,0.19599999999999995,0.21050000000000002,0.248
104,60.0,4.0,0.20899999999999996,0.1825,0.19899999999999995,0.246
105,60.0,5.0,0.20399999999999996,0.1855,0.1995,0.25949999999999995
106,60.0,6.0,0.25749999999999995,0.18100000000000005,0.27849999999999997,0.22799999999999998
107,60.0,7.0,0.21650000000000003,0.1805,0.1865,0.24250000000000005
108,60.0,8.0,0.259,0.1805,0.20099999999999996,0.265
109,60.0,9.0,0.1765,0.1965,0.19799999999999995,0.23550000000000004
110,70.0,0.0,0.22250000000000003,0.18300000000000005,0.22550000000000003,0.25649999999999995
111,70.0,1.0,0.22850000000000004,0.17300000000000004,0.19199999999999995,0.247
112,70.0,2.0,0.22450000000000003,0.18300000000000005,0.19399999999999995,0.246
113,70.0,3.0,0.1785,0.1725,0.21899999999999997,0.25
114,70.0,4.0,0.21350000000000002,0.1835,0.1905,0.22950000000000004
115,70.0,5.0,0.21750000000000003,0.18999999999999995,0.25549999999999995,0.249
116,70.0,6.0,0.21950000000000003,0.18300000000000005,0.23199999999999998,0.23250000000000004
117,70.0,7.0,0.25249999999999995,0.18400000000000005,0.21450000000000002,0.23750000000000004
118,70.0,8.0,0.18400000000000005,0.1885,0.1965,0.25349999999999995
119,70.0,9.0,0.1985,0.16800000000000004,0.16800000000000004,0.281
120,80.0,0.0,0.1755,0.21699999999999997,0.21050000000000002,0.24250000000000005
121,80.0,1.0,0.19899999999999995,0.1785,0.19699999999999995,0.267
122,80.0,2.0,0.22599999999999998,0.15900000000000003,0.19099999999999995,0.21299999999999997
123,80.0,3.0,0.21650000000000003,0.19499999999999995,0.24,0.253
124,80.0,4.0,0.21499999999999997,0.1815,0.20599999999999996,0.261
125,80.0,5.0,0.19699999999999995,0.17400000000000004,0.22699999999999998,0.239
126,80.0,6.0,0.1765,0.19799999999999995,0.17500000000000004,0.26349999999999996
127,80.0,7.0,0.19299999999999995,0.21299999999999997,0.22299999999999998,0.26849999999999996
128,80.0,8.0,0.17300000000000004,0.1815,0.19499999999999995,0.245
129,80.0,9.0,0.20399999999999996,0.1975,0.1965,0.22050000000000003
130,90.0,0.0,0.1865,0.17049999999999998,0.1735,0.26449999999999996
131,90.0,1.0,0.17700000000000005,0.1995,0.22699999999999998,0.27849999999999997
132,90.0,2.0,0.2015,0.16449999999999998,0.21499999999999997,0.24450000000000005
133,90.0,3.0,0.21599999999999997,0.18600000000000005,0.21050000000000002,0.22199999999999998
134,90.0,4.0,0.21799999999999997,0.17200000000000004,0.22250000000000003,0.2865
135,90.0,5.0,0.22550000000000003,0.1865,0.18799999999999994,0.23399999999999999
136,90.0,6.0,0.20499999999999996,0.16349999999999998,0.2025,0.24050000000000005
137,90.0,7.0,0.18899999999999995,0.19499999999999995,0.17600000000000005,0.27149999999999996
138,90.0,8.0,0.18400000000000005,0.1885,0.18000000000000005,0.22950000000000004
139,90.0,9.0,0.2015,0.1735,0.18400000000000005,0.235
