,m,r,2,3
0,0.0,0.0,0.22299999999999998,0.1785
1,0.0,1.0,0.21950000000000003,0.23299999999999998
2,0.0,2.0,0.249,0.22550000000000003
3,0.0,3.0,0.25449999999999995,0.251
4,0.0,4.0,0.2935,0.24050000000000005
5,0.0,5.0,0.32499999999999996,0.22050000000000003
6,0.0,6.0,0.28,0.3375
7,0.0,7.0,0.28900000000000003,0.265
8,0.0,8.0,0.274,0.22750000000000004
9,0.0,9.0,0.21250000000000002,0.27549999999999997
10,1.0,0.0,0.21550000000000002,0.1975
11,1.0,1.0,0.21050000000000002,0.236
12,1.0,2.0,0.24750000000000005,0.256
13,1.0,3.0,0.30400000000000005,0.29700000000000004
14,1.0,4.0,0.277,0.28600000000000003
15,1.0,5.0,0.24050000000000005,0.1985
16,1.0,6.0,0.24,0.1775
17,1.0,7.0,0.1745,0.21299999999999997
18,1.0,8.0,0.22999999999999998,0.2005
19,1.0,9.0,0.1885,0.26349999999999996
20,2.0,0.0,0.2025,0.17700000000000005
21,2.0,1.0,0.1765,0.1905
22,2.0,2.0,0.1925,0.18300000000000005
23,2.0,3.0,0.18999999999999995,0.20599999999999996
24,2.0,4.0,0.19599999999999995,0.256
25,2.0,5.0,0.1815,0.17500000000000004
26,2.0,6.0,0.19299999999999995,0.16700000000000004
27,2.0,7.0,0.254,0.20699999999999996
28,2.0,8.0,0.17149999999999999,0.24450000000000005
29,2.0,9.0,0.19399999999999995,0.19099999999999995
30,3.0,0.0,0.16700000000000004,0.16049999999999998
31,3.0,1.0,0.254,0.18400000000000005
32,3.0,2.0,0.22399999999999998,0.22399999999999998
33,3.0,3.0,0.21699999999999997,0.1735
34,3.0,4.0,0.1925,0.1905
35,3.0,5.0,0.20399999999999996,0.20899999999999996
36,3.0,6.0,0.1875,0.21899999999999997
37,3.0,7.0,0.16000000000000003,0.18999999999999995
38,3.0,8.0,0.22299999999999998,0.15200000000000002
39,3.0,9.0,0.1755,0.1885
40,4.0,0.0,0.1765,0.16800000000000004
41,4.0,1.0,0.1985,0.15400000000000003
42,4.0,2.0,0.16200000000000003,0.139
43,4.0,3.0,0.16849999999999998,0.18100000000000005
44,4.0,4.0,0.2025,0.1875
45,4.0,5.0,0.16549999999999998,0.15949999999999998
46,4.0,6.0,0.20450000000000002,0.16100000000000003
47,4.0,7.0,0.16100000000000003,0.1905
48,4.0,8.0,0.15400000000000003,0.1845
49,4.0,9.0,0.17800000000000005,0.1795
50,5.0,0.0,0.1885,0.13749999999999996
51,5.0,1.0,0.2025,0.17049999999999998
52,5.0,2.0,0.1755,0.16000000000000003
53,5.0,3.0,0.21099999999999997,0.17049999999999998
54,5.0,4.0,0.22799999999999998,0.1815
55,5.0,5.0,0.1745,0.20799999999999996
56,5.0,6.0,0.1865,0.19699999999999995
57,5.0,7.0,0.139,0.18600000000000005
58,5.0,8.0,0.1805,0.18300000000000005
59,5.0,9.0,0.1855,0.20399999999999996
60,10.0,0.0,0.19899999999999995,0.14500000000000002
61,10.0,1.0,0.15900000000000003,0.236
62,10.0,2.0,0.14849999999999997,0.16849999999999998
63,10.0,3.0,0.16700000000000004,0.20599999999999996
64,10.0,4.0,0.15749999999999997,0.16700000000000004
65,10.0,5.0,0.16200000000000003,0.19999999999999996
66,10.0,6.0,0.16549999999999998,0.20199999999999996
67,10.0,7.0,0.1765,0.1805
68,10.0,8.0,0.14300000000000002,0.15549999999999997
69,10.0,9.0,0.136,0.1885
70,20.0,0.0,0.14,0.16249999999999998
71,20.0,1.0,0.17200000000000004,0.14400000000000002
72,20.0,2.0,0.14600000000000002,0.16400000000000003
73,20.0,3.0,0.14849999999999997,0.14600000000000002
74,20.0,4.0,0.1765,0.19299999999999995
75,20.0,5.0,0.15549999999999997,0.16349999999999998
76,20.0,6.0,0.14700000000000002,0.17300000000000004
77,20.0,7.0,0.16400000000000003,0.16000000000000003
78,20.0,8.0,0.14749999999999996,0.15449999999999997
