,m,r,1,2
0,0.0,0.0,0.26849999999999996,0.19199999999999995
1,0.0,1.0,0.255,0.17200000000000004
2,0.0,2.0,0.261,0.20999999999999996
3,0.0,3.0,0.20399999999999996,0.235
4,0.0,4.0,0.18000000000000005,0.2005
5,0.0,5.0,0.27149999999999996,0.1985
6,0.0,6.0,0.1735,0.18000000000000005
7,0.0,7.0,0.1815,0.25149999999999995
8,0.0,8.0,0.21550000000000002,0.23250000000000004
9,0.0,9.0,0.22950000000000004,0.239
10,1.0,0.0,0.25849999999999995,0.21750000000000003
11,1.0,1.0,0.243,0.22350000000000003
12,1.0,2.0,0.28500000000000003,0.29300000000000004
13,1.0,3.0,0.25549999999999995,0.15449999999999997
14,1.0,4.0,0.17800000000000005,0.22899999999999998
15,1.0,5.0,0.1885,0.26749999999999996
16,1.0,6.0,0.2925,0.1895
17,1.0,7.0,0.1825,0.21550000000000002
18,1.0,8.0,0.22150000000000003,0.23050000000000004
19,1.0,9.0,0.21550000000000002,0.20850000000000002
20,2.0,0.0,0.18500000000000005,0.17300000000000004
21,2.0,1.0,0.22199999999999998,0.1985
22,2.0,2.0,0.22650000000000003,0.21050000000000002
23,2.0,3.0,0.249,0.1895
24,2.0,4.0,0.20999999999999996,0.14949999999999997
25,2.0,5.0,0.17000000000000004,0.16949999999999998
26,2.0,6.0,0.15800000000000003,0.20350000000000001
27,2.0,7.0,0.21850000000000003,0.21299999999999997
28,2.0,8.0,0.21650000000000003,0.17100000000000004
29,2.0,9.0,0.22199999999999998,0.22899999999999998
30,3.0,0.0,0.23250000000000004,0.21950000000000003
31,3.0,1.0,0.1815,0.22599999999999998
32,3.0,2.0,0.20399999999999996,0.1905
33,3.0,3.0,0.21799999999999997,0.17800000000000005
34,3.0,4.0,0.242,0.19199999999999995
35,3.0,5.0,0.16549999999999998,0.2025
36,3.0,6.0,0.15949999999999998,0.1965
37,3.0,7.0,0.22050000000000003,0.14949999999999997
38,3.0,8.0,0.1925,0.20950000000000002
39,3.0,9.0,0.1825,0.15200000000000002
40,4.0,0.0,0.22350000000000003,0.1725
41,4.0,1.0,0.246,0.19799999999999995
42,4.0,2.0,0.22399999999999998,0.18500000000000005
43,4.0,3.0,0.1975,0.235
44,4.0,4.0,0.16700000000000004,0.1745
45,4.0,5.0,0.1905,0.17800000000000005
46,4.0,6.0,0.18600000000000005,0.16200000000000003
47,4.0,7.0,0.18300000000000005,0.21699999999999997
48,4.0,8.0,0.23950000000000005,0.22050000000000003
49,4.0,9.0,0.14649999999999996,0.20650000000000002
50,5.0,0.0,0.269,0.2005
51,5.0,1.0,0.1795,0.22899999999999998
52,5.0,2.0,0.18799999999999994,0.1845
53,5.0,3.0,0.15849999999999997,0.15800000000000003
54,5.0,4.0,0.1855,0.23750000000000004
55,5.0,5.0,0.16700000000000004,0.20199999999999996
56,5.0,6.0,0.21250000000000002,0.15600000000000003
57,5.0,7.0,0.22099999999999997,0.1865
58,5.0,8.0,0.16849999999999998,0.1925
59,5.0,9.0,0.16200000000000003,0.18500000000000005
60,10.0,0.0,0.20950000000000002,0.14549999999999996
61,10.0,1.0,0.15349999999999997,0.16449999999999998
62,10.0,2.0,0.21499999999999997,0.1945
63,10.0,3.0,0.19499999999999995,0.17149999999999999
64,10.0,4.0,0.15449999999999997,0.1805
65,10.0,5.0,0.14849999999999997,0.18400000000000005
66,10.0,6.0,0.19299999999999995,0.1785
67,10.0,7.0,0.16900000000000004,0.15749999999999997
68,10.0,8.0,0.15249999999999997,0.20599999999999996
69,10.0,9.0,0.14700000000000002,0.15600000000000003
70,20.0,0.0,0.12050000000000005,0.14300000000000002
71,20.0,1.0,0.16200000000000003,0.19199999999999995
72,20.0,2.0,0.14900000000000002,0.15849999999999997
73,20.0,3.0,0.13249999999999995,0.15049999999999997
74,20.0,4.0,0.17200000000000004,0.16400000000000003
75,20.0,5.0,0.15949999999999998,0.17300000000000004
76,20.0,6.0,0.15100000000000002,0.24350000000000005
77,20.0,7.0,0.16549999999999998,0.14049999999999996
78,20.0,8.0,0.15000000000000002,0.21599999999999997
79,20.0,9.0,0.16200000000000003,0.18400000000000005
80,30.0,0.0,0.16300000000000003,0.21250000000000002
81,30.0,1.0,0.16200000000000003,0.17200000000000004
82,30.0,2.0,0.14749999999999996,0.16800000000000004
83,30.0,3.0,0.16649999999999998,0.15800000000000003
84,30.0,4.0,0.17100000000000004,0.1875
85,30.0,5.0,0.16300000000000003,0.14400000000000002
86,30.0,6.0,0.15749999999999997,0.1795
87,30.0,7.0,0.17149999999999999,0.20599999999999996
88,30.0,8.0,0.12749999999999995,0.21650000000000003
89,30.0,9.0,0.16749999999999998,0.16149999999999998
90,40.0,0.0,0.14749999999999996,0.1785
91,40.0,1.0,0.124,0.17500000000000004
92,40.0,2.0,0.15449999999999997,0.17100000000000004
93,40.0,3.0,0.13249999999999995,0.15900000000000003
94,40.0,4.0,0.16800000000000004,0.126
95,40.0,5.0,0.14649999999999996,0.16300000000000003
96,40.0,6.0,0.20999999999999996,0.17500000000000004
97,40.0,7.0,0.17100000000000004,0.17000000000000004
98,40.0,8.0,0.14900000000000002,0.2005
99,40.0,9.0,0.13749999999999996,0.16849999999999998
100,60.0,0.0,0.129,0.22899999999999998
101,60.0,1.0,0.15049999999999997,0.19599999999999995
102,60.0,2.0,0.1785,0.17600000000000005
103,60.0,3.0,0.13749999999999996,0.1775
104,60.0,4.0,0.137,0.22099999999999997
105,60.0,5.0,0.12649999999999995,0.16900000000000004
106,60.0,6.0,0.14200000000000002,0.19099999999999995
107,60.0,7.0,0.14100000000000001,0.1855
108,60.0,8.0,0.15549999999999997,0.1845
109,60.0,9.0,0.12549999999999994,0.20799999999999996
110,70.0,0.0,0.14649999999999996,0.14600000000000002
111,70.0,1.0,0.127,0.17000000000000004
112,70.0,2.0,0.14100000000000001,0.16849999999999998
113,70.0,3.0,0.124,0.13549999999999995
114,70.0,4.0,0.13849999999999996,0.14349999999999996
115,70.0,5.0,0.136,0.18999999999999995
116,70.0,6.0,0.118,0.17900000000000005
117,70.0,7.0,0.16000000000000003,0.16349999999999998
118,70.0,8.0,0.11350000000000005,0.1765
119,70.0,9.0,0.14900000000000002,0.15349999999999997
120,80.0,0.0,0.13949999999999996,0.1865
