,m,r,2,3,4
0,0.0,0.0,0.22299999999999998,0.1785,0.2855
1,0.0,1.0,0.21950000000000003,0.23299999999999998,0.246
2,0.0,2.0,0.249,0.22550000000000003,0.2885
3,0.0,3.0,0.25449999999999995,0.251,0.29900000000000004
4,0.0,4.0,0.2935,0.24050000000000005,0.254
5,0.0,5.0,0.32499999999999996,0.22050000000000003,0.245
6,0.0,6.0,0.28,0.3375,0.25649999999999995
7,0.0,7.0,0.28900000000000003,0.265,0.20199999999999996
8,0.0,8.0,0.274,0.22750000000000004,0.247
9,0.0,9.0,0.21250000000000002,0.27549999999999997,0.28400000000000003
10,1.0,0.0,0.21550000000000002,0.1975,0.21150000000000002
11,1.0,1.0,0.21050000000000002,0.236,0.25249999999999995
12,1.0,2.0,0.24750000000000005,0.256,0.17149999999999999
13,1.0,3.0,0.30400000000000005,0.29700000000000004,0.21950000000000003
14,1.0,4.0,0.277,0.28600000000000003,0.22650000000000003
15,1.0,5.0,0.24050000000000005,0.1985,0.3025
16,1.0,6.0,0.24,0.1775,0.16649999999999998
17,1.0,7.0,0.1745,0.21299999999999997,0.16400000000000003
18,1.0,8.0,0.22999999999999998,0.2005,0.17049999999999998
19,1.0,9.0,0.1885,0.26349999999999996,0.268
20,2.0,0.0,0.2025,0.17700000000000005,0.17900000000000005
21,2.0,1.0,0.1765,0.1905,0.18000000000000005
22,2.0,2.0,0.1925,0.18300000000000005,0.1755
23,2.0,3.0,0.18999999999999995,0.20599999999999996,0.21450000000000002
24,2.0,4.0,0.19599999999999995,0.256,0.20999999999999996
25,2.0,5.0,0.1815,0.17500000000000004,0.22150000000000003
26,2.0,6.0,0.19299999999999995,0.16700000000000004,0.253
27,2.0,7.0,0.254,0.20699999999999996,0.15600000000000003
28,2.0,8.0,0.17149999999999999,0.24450000000000005,0.15500000000000003
29,2.0,9.0,0.19399999999999995,0.19099999999999995,0.21299999999999997
30,3.0,0.0,0.16700000000000004,0.16049999999999998,0.15200000000000002
31,3.0,1.0,0.254,0.18400000000000005,0.20550000000000002
32,3.0,2.0,0.22399999999999998,0.22399999999999998,0.18200000000000005
33,3.0,3.0,0.21699999999999997,0.1735,0.18700000000000006
34,3.0,4.0,0.1925,0.1905,0.15149999999999997
35,3.0,5.0,0.20399999999999996,0.20899999999999996,0.1815
