,m,r,1,2,3,4
0,0.0,0.0,0.3155,0.21350000000000002,0.28700000000000003,0.32499999999999996
1,0.0,1.0,0.27149999999999996,0.28,0.23650000000000004,0.32699999999999996
2,0.0,2.0,0.2985,0.22799999999999998,0.3425,0.2895
3,0.0,3.0,0.2875,0.3225,0.32099999999999995,0.22499999999999998
4,0.0,4.0,0.264,0.22099999999999997,0.23250000000000004,0.21499999999999997
5,0.0,5.0,0.30500000000000005,0.29700000000000004,0.24350000000000005,0.27349999999999997
6,0.0,6.0,0.28500000000000003,0.27549999999999997,0.31599999999999995,0.2815
7,0.0,7.0,0.26149999999999995,0.29100000000000004,0.259,0.27049999999999996
8,0.0,8.0,0.3295,0.23450000000000004,0.22950000000000004,0.24150000000000005
9,0.0,9.0,0.24950000000000006,0.3095,0.2845,0.27849999999999997
10,1.0,0.0,0.2845,0.23099999999999998,0.237,0.3095
11,1.0,1.0,0.22299999999999998,0.27249999999999996,0.251,0.26349999999999996
12,1.0,2.0,0.29600000000000004,0.3215,0.26349999999999996,0.22750000000000004
13,1.0,3.0,0.26849999999999996,0.3115,0.29400000000000004,0.23650000000000004
14,1.0,4.0,0.31299999999999994,0.24550000000000005,0.23199999999999998,0.2925
15,1.0,5.0,0.2825,0.24050000000000005,0.28400000000000003,0.32499999999999996
16,1.0,6.0,0.26249999999999996,0.26949999999999996,0.20950000000000002,0.27149999999999996
17,1.0,7.0,0.237,0.25149999999999995,0.29000000000000004,0.23950000000000005
18,1.0,8.0,0.35350000000000004,0.27649999999999997,0.26349999999999996,0.21299999999999997
19,1.0,9.0,0.272,0.236,0.2905,0.22299999999999998
20,2.0,0.0,0.269,0.1945,0.279,0.20399999999999996
21,2.0,1.0,0.23250000000000004,0.21999999999999997,0.254,0.249
22,2.0,2.0,0.26749999999999996,0.22699999999999998,0.21999999999999997,0.1885
23,2.0,3.0,0.2965,0.248,0.22650000000000003,0.20950000000000002
24,2.0,4.0,0.247,0.20550000000000002,0.26849999999999996,0.20799999999999996
25,2.0,5.0,0.25949999999999995,0.19699999999999995,0.29000000000000004,0.23099999999999998
26,2.0,6.0,0.2015,0.26,0.24350000000000005,0.20899999999999996
27,2.0,7.0,0.25349999999999995,0.26349999999999996,0.1945,0.23550000000000004
28,2.0,8.0,0.36850000000000005,0.22699999999999998,0.25349999999999995,0.235
29,2.0,9.0,0.249,0.261,0.26849999999999996,0.18899999999999995
30,3.0,0.0,0.22450000000000003,0.23650000000000004,0.19899999999999995,0.263
31,3.0,1.0,0.22199999999999998,0.22050000000000003,0.21150000000000002,0.20799999999999996
32,3.0,2.0,0.20099999999999996,0.20799999999999996,0.247,0.1995
33,3.0,3.0,0.1755,0.239,0.22850000000000004,0.23399999999999999
34,3.0,4.0,0.18500000000000005,0.1975,0.24,0.22199999999999998
35,3.0,5.0,0.3305,0.22650000000000003,0.18999999999999995,0.18999999999999995
36,3.0,6.0,0.22450000000000003,0.23450000000000004,0.26749999999999996,0.22399999999999998
37,3.0,7.0,0.23050000000000004,0.19999999999999996,0.20599999999999996,0.23350000000000004
38,3.0,8.0,0.1945,0.19299999999999995,0.20899999999999996,0.20099999999999996
39,3.0,9.0,0.20499999999999996,0.24750000000000005,0.17049999999999998,0.241
40,4.0,0.0,0.1755,0.21199999999999997,0.24250000000000005,0.236
41,4.0,1.0,0.1805,0.22099999999999997,0.19299999999999995,0.2025
42,4.0,2.0,0.21450000000000002,0.1835,0.23850000000000005,0.3025
43,4.0,3.0,0.22599999999999998,0.21699999999999997,0.20550000000000002,0.19299999999999995
44,4.0,4.0,0.20750000000000002,0.24,0.275,0.21950000000000003
45,4.0,5.0,0.16900000000000004,0.21450000000000002,0.23550000000000004,0.238
46,4.0,6.0,0.18300000000000005,0.21150000000000002,0.18300000000000005,0.21450000000000002
47,4.0,7.0,0.16949999999999998,0.21799999999999997,0.25749999999999995,0.23299999999999998
48,4.0,8.0,0.19699999999999995,0.17900000000000005,0.23399999999999999,0.21999999999999997
49,4.0,9.0,0.16249999999999998,0.1935,0.1815,0.22699999999999998
50,5.0,0.0,0.1745,0.24550000000000005,0.21050000000000002,0.273
51,5.0,1.0,0.17600000000000005,0.21650000000000003,0.20299999999999996,0.22999999999999998
52,5.0,2.0,0.17900000000000005,0.18200000000000005,0.1895,0.253
53,5.0,3.0,0.24450000000000005,0.24250000000000005,0.20799999999999996,0.20599999999999996
54,5.0,4.0,0.1995,0.16100000000000003,0.2005,0.19999999999999996
55,5.0,5.0,0.17500000000000004,0.22950000000000004,0.23150000000000004,0.24450000000000005
56,5.0,6.0,0.16000000000000003,0.22299999999999998,0.21750000000000003,0.1915
57,5.0,7.0,0.2005,0.242,0.21199999999999997,0.20699999999999996
58,5.0,8.0,0.20450000000000002,0.18200000000000005,0.22399999999999998,0.22999999999999998
59,5.0,9.0,0.1905,0.17800000000000005,0.18999999999999995,0.21199999999999997
60,10.0,0.0,0.16700000000000004,0.1875,0.16900000000000004,0.241
61,10.0,1.0,0.16549999999999998,0.16700000000000004,0.19999999999999996,0.20799999999999996
62,10.0,2.0,0.14849999999999997,0.18600000000000005,0.14300000000000002,0.19799999999999995
63,10.0,3.0,0.16500000000000004,0.14749999999999996,0.18700000000000006,0.16700000000000004
64,10.0,4.0,0.14649999999999996,0.15949999999999998,0.21999999999999997,0.23750000000000004
65,10.0,5.0,0.16949999999999998,0.1935,0.1825,0.22350000000000003
66,10.0,6.0,0.16700000000000004,0.21899999999999997,0.22850000000000004,0.20750000000000002
67,10.0,7.0,0.20599999999999996,0.18500000000000005,0.20550000000000002,0.23250000000000004
68,10.0,8.0,0.18600000000000005,0.1805,0.1765,0.1935
69,10.0,9.0,0.1725,0.15700000000000003,0.18899999999999995,0.20850000000000002
70,20.0,0.0,0.1855,0.16200000000000003,0.15349999999999997,0.1895
71,20.0,1.0,0.12050000000000005,0.14649999999999996,0.236,0.1925
72,20.0,2.0,0.12250000000000005,0.14049999999999996,0.15349999999999997,0.1875
73,20.0,3.0,0.14400000000000002,0.16600000000000004,0.15849999999999997,0.16500000000000004
74,20.0,4.0,0.14949999999999997,0.17400000000000004,0.17049999999999998,0.1765
75,20.0,5.0,0.139,0.16549999999999998,0.1735,0.18100000000000005
76,20.0,6.0,0.14600000000000002,0.20699999999999996,0.18700000000000006,0.1865
77,20.0,7.0,0.138,0.1775,0.1865,0.16649999999999998
78,20.0,8.0,0.15400000000000003,0.15749999999999997,0.239,0.15800000000000003
79,20.0,9.0,0.14200000000000002,0.15600000000000003,0.16000000000000003,0.1915
80,30.0,0.0,0.14500000000000002,0.17300000000000004,0.15949999999999998,0.16649999999999998
81,30.0,1.0,0.14549999999999996,0.17300000000000004,0.15449999999999997,0.20350000000000001
82,30.0,2.0,0.14649999999999996,0.15500000000000003,0.17300000000000004,0.1725
83,30.0,3.0,0.122,0.19999999999999996,0.16649999999999998,0.21450000000000002
84,30.0,4.0,0.1785,0.16049999999999998,0.16749999999999998,0.16200000000000003
85,30.0,5.0,0.10999999999999999,0.134,0.17149999999999999,0.1875
86,30.0,6.0,0.14500000000000002,0.16700000000000004,0.16400000000000003,0.1895
87,30.0,7.0,0.132,0.17100000000000004,0.1825,0.25049999999999994
88,30.0,8.0,0.14249999999999996,0.20999999999999996,0.17300000000000004,0.17000000000000004
89,30.0,9.0,0.12350000000000005,0.18100000000000005,0.1755,0.19499999999999995
90,40.0,0.0,0.16800000000000004,0.17800000000000005,0.16500000000000004,0.1865
91,40.0,1.0,0.15749999999999997,0.17500000000000004,0.1975,0.15400000000000003
92,40.0,2.0,0.14349999999999996,0.16949999999999998,0.16949999999999998,0.16349999999999998
93,40.0,3.0,0.11450000000000005,0.15600000000000003,0.1875,0.20599999999999996
94,40.0,4.0,0.15500000000000003,0.14500000000000002,0.16249999999999998,0.17149999999999999
95,40.0,5.0,0.10250000000000004,0.16549999999999998,0.14800000000000002,0.1965
96,40.0,6.0,0.11350000000000005,0.1825,0.1875,0.19499999999999995
97,40.0,7.0,0.118,0.15600000000000003,0.16849999999999998,0.21250000000000002
98,40.0,8.0,0.129,0.14300000000000002,0.16249999999999998,0.16549999999999998
99,40.0,9.0,0.12150000000000005,0.15600000000000003,0.14449999999999996,0.20650000000000002
100,60.0,0.0,0.14100000000000001,0.16949999999999998,0.1895,0.16049999999999998
101,60.0,1.0,0.12,0.16800000000000004,0.13149999999999995,0.18400000000000005
102,60.0,2.0,0.10950000000000004,0.17149999999999999,0.13449999999999995,0.22150000000000003
103,60.0,3.0,0.133,0.16449999999999998,0.1885,0.2015
104,60.0,4.0,0.122,0.14049999999999996,0.16900000000000004,0.1895
105,60.0,5.0,0.12949999999999995,0.137,0.15749999999999997,0.17300000000000004
106,60.0,6.0,0.1875,0.15049999999999997,0.13449999999999995,0.2015
107,60.0,7.0,0.12749999999999995,0.14949999999999997,0.14349999999999996,0.16200000000000003
108,60.0,8.0,0.11299999999999999,0.16500000000000004,0.15449999999999997,0.1775
109,60.0,9.0,0.122,0.16100000000000003,0.19699999999999995,0.1825
110,70.0,0.0,0.12350000000000005,0.13949999999999996,0.13449999999999995,0.18700000000000006
111,70.0,1.0,0.14449999999999996,0.1745,0.16449999999999998,0.1835
112,70.0,2.0,0.12949999999999995,0.13849999999999996,0.15400000000000003,0.1755
113,70.0,3.0,0.08899999999999997,0.14949999999999997,0.15249999999999997,0.1965
114,70.0,4.0,0.10899999999999999,0.14549999999999996,0.16649999999999998,0.1825
115,70.0,5.0,0.10050000000000003,0.13849999999999996,0.15349999999999997,0.15849999999999997
116,70.0,6.0,0.10250000000000004,0.17149999999999999,0.16849999999999998,0.17149999999999999
117,70.0,7.0,0.08950000000000002,0.1785,0.14949999999999997,0.15949999999999998
118,70.0,8.0,0.119,0.1835,0.1795,0.1855
119,70.0,9.0,0.10799999999999998,0.15100000000000002,0.12749999999999995,0.16449999999999998
120,80.0,0.0,0.11050000000000004,0.15949999999999998,0.16100000000000003,0.15349999999999997
121,80.0,1.0,0.11499999999999999,0.14100000000000001,0.14149999999999996,0.16149999999999998
122,80.0,2.0,0.13349999999999995,0.16400000000000003,0.14749999999999996,0.1875
123,80.0,3.0,0.10050000000000003,0.15549999999999997,0.1795,0.15000000000000002
124,80.0,4.0,0.14700000000000002,0.14200000000000002,0.135,0.1895
125,80.0,5.0,0.12,0.14649999999999996,0.16900000000000004,0.16849999999999998
126,80.0,6.0,0.15900000000000003,0.13849999999999996,0.1835,0.14200000000000002
127,80.0,7.0,0.09999999999999998,0.16849999999999998,0.15000000000000002,0.19699999999999995
128,80.0,8.0,0.13049999999999995,0.14849999999999997,0.14149999999999996,0.17000000000000004
129,80.0,9.0,0.11050000000000004,0.15349999999999997,0.13,0.19599999999999995
130,90.0,0.0,0.124,0.16349999999999998,0.14200000000000002,0.15649999999999997
131,90.0,1.0,0.125,0.15349999999999997,0.14749999999999996,0.1775
132,90.0,2.0,0.10799999999999998,0.1725,0.16100000000000003,0.17049999999999998
133,90.0,3.0,0.11450000000000005,0.16249999999999998,0.18500000000000005,0.19699999999999995
134,90.0,4.0,0.11450000000000005,0.17200000000000004,0.16100000000000003,0.17300000000000004
135,90.0,5.0,0.10399999999999998,0.17000000000000004,0.17900000000000005,0.16200000000000003
136,90.0,6.0,0.11950000000000005,0.15000000000000002,0.14100000000000001,0.17200000000000004
137,90.0,7.0,0.12949999999999995,0.13949999999999996,0.14749999999999996,0.16000000000000003
138,90.0,8.0,0.129,0.18500000000000005,0.15349999999999997,0.17900000000000005
139,90.0,9.0,0.13349999999999995,0.16649999999999998,0.1765,0.16949999999999998
