,m,r,1,2,3,5
0,0.0,0.0,0.26849999999999996,0.19199999999999995,0.242,0.266
1,0.0,1.0,0.255,0.17200000000000004,0.16849999999999998,0.27349999999999997
2,0.0,2.0,0.261,0.20999999999999996,0.20699999999999996,0.25149999999999995
3,0.0,3.0,0.20399999999999996,0.235,0.20850000000000002,0.20899999999999996
4,0.0,4.0,0.18000000000000005,0.2005,0.22199999999999998,0.1875
5,0.0,5.0,0.27149999999999996,0.1985,0.25649999999999995,0.28300000000000003
6,0.0,6.0,0.1735,0.18000000000000005,0.243,0.18999999999999995
7,0.0,7.0,0.1815,0.25149999999999995,0.2015,0.25549999999999995
8,0.0,8.0,0.21550000000000002,0.23250000000000004,0.19899999999999995,0.22299999999999998
9,0.0,9.0,0.22950000000000004,0.239,0.27949999999999997,0.25
10,1.0,0.0,0.25849999999999995,0.21750000000000003,0.19899999999999995,0.1965
11,1.0,1.0,0.243,0.22350000000000003,0.257,0.21850000000000003
12,1.0,2.0,0.28500000000000003,0.29300000000000004,0.1845,0.1945
13,1.0,3.0,0.25549999999999995,0.15449999999999997,0.20950000000000002,0.18999999999999995
14,1.0,4.0,0.17800000000000005,0.22899999999999998,0.20099999999999996,0.24250000000000005
15,1.0,5.0,0.1885,0.26749999999999996,0.19399999999999995,0.20850000000000002
16,1.0,6.0,0.2925,0.1895,0.20999999999999996,0.17200000000000004
17,1.0,7.0,0.1825,0.21550000000000002,0.19099999999999995,0.244
18,1.0,8.0,0.22150000000000003,0.23050000000000004,0.259,0.18700000000000006
19,1.0,9.0,0.21550000000000002,0.20850000000000002,0.257,0.22050000000000003
20,2.0,0.0,0.18500000000000005,0.17300000000000004,0.20850000000000002,0.23350000000000004
21,2.0,1.0,0.22199999999999998,0.1985,0.17900000000000005,0.27649999999999997
22,2.0,2.0,0.22650000000000003,0.21050000000000002,0.1855,0.1985
23,2.0,3.0,0.249,0.1895,0.23250000000000004,0.269
24,2.0,4.0,0.20999999999999996,0.14949999999999997,0.17049999999999998,0.19899999999999995
25,2.0,5.0,0.17000000000000004,0.16949999999999998,0.1765,0.23250000000000004
26,2.0,6.0,0.15800000000000003,0.20350000000000001,0.17149999999999999,0.1795
27,2.0,7.0,0.21850000000000003,0.21299999999999997,0.24450000000000005,0.241
28,2.0,8.0,0.21650000000000003,0.17100000000000004,0.14600000000000002,0.16700000000000004
29,2.0,9.0,0.22199999999999998,0.22899999999999998,0.1825,0.24650000000000005
30,3.0,0.0,0.23250000000000004,0.21950000000000003,0.22199999999999998,0.278
31,3.0,1.0,0.1815,0.22599999999999998,0.1825,0.23150000000000004
32,3.0,2.0,0.20399999999999996,0.1905,0.18100000000000005,0.20899999999999996
33,3.0,3.0,0.21799999999999997,0.17800000000000005,0.18899999999999995,0.16549999999999998
34,3.0,4.0,0.242,0.19199999999999995,0.16000000000000003,0.19799999999999995
35,3.0,5.0,0.16549999999999998,0.2025,0.1885,0.267
36,3.0,6.0,0.15949999999999998,0.1965,0.22750000000000004,0.16800000000000004
37,3.0,7.0,0.22050000000000003,0.14949999999999997,0.1725,0.17100000000000004
38,3.0,8.0,0.1925,0.20950000000000002,0.14600000000000002,0.276
39,3.0,9.0,0.1825,0.15200000000000002,0.17800000000000005,0.1935
40,4.0,0.0,0.22350000000000003,0.1725,0.1735,0.1825
41,4.0,1.0,0.246,0.19799999999999995,0.15100000000000002,0.21699999999999997
42,4.0,2.0,0.22399999999999998,0.18500000000000005,0.14500000000000002,0.22850000000000004
