,m,r,1,3,4
44,4.0,4.0,0.34199999999999997,0.3005,0.31999999999999995
45,4.0,5.0,0.2995,0.365,0.32199999999999995
46,4.0,6.0,0.3065,0.344,0.2995
47,4.0,7.0,0.3085,0.29400000000000004,0.3025
48,4.0,8.0,0.3095,0.3065,0.29800000000000004
49,4.0,9.0,0.32799999999999996,0.32699999999999996,0.2925
50,5.0,0.0,0.3435,0.356,0.30500000000000005
51,5.0,1.0,0.36750000000000005,0.3405,0.32799999999999996
52,5.0,2.0,0.3085,0.3115,0.33399999999999996
53,5.0,3.0,0.31000000000000005,0.32299999999999995,0.31999999999999995
54,5.0,4.0,0.3255,0.3035,0.359
55,5.0,5.0,0.3095,0.33699999999999997,0.31200000000000006
56,5.0,6.0,0.3035,0.33799999999999997,0.3145
57,5.0,7.0,0.33499999999999996,0.3295,0.30200000000000005
58,5.0,8.0,0.34950000000000003,0.2935,0.2935
59,5.0,9.0,0.31499999999999995,0.3015,0.31000000000000005
60,10.0,0.0,0.33799999999999997,0.2885,0.3085
61,10.0,1.0,0.2945,0.348,0.2985
62,10.0,2.0,0.3075,0.3135,0.30800000000000005
63,10.0,3.0,0.3155,0.31299999999999994,0.2915
64,10.0,4.0,0.30000000000000004,0.29000000000000004,0.31200000000000006
65,10.0,5.0,0.2965,0.29500000000000004,0.2915
66,10.0,6.0,0.32899999999999996,0.2845,0.3175
67,10.0,7.0,0.31100000000000005,0.3295,0.27
68,10.0,8.0,0.263,0.3255,0.261
69,10.0,9.0,0.263,0.3175,0.2825
70,20.0,0.0,0.2885,0.28900000000000003,0.3045
71,20.0,1.0,0.354,0.2865,0.29800000000000004
72,20.0,2.0,0.29100000000000004,0.3105,0.281
73,20.0,3.0,0.31499999999999995,0.31399999999999995,0.2905
74,20.0,4.0,0.3425,0.272,0.29900000000000004
75,20.0,5.0,0.29700000000000004,0.32099999999999995,0.3015
76,20.0,6.0,0.33199999999999996,0.2965,0.3015
77,20.0,7.0,0.27749999999999997,0.3345,0.26
78,20.0,8.0,0.28300000000000003,0.3115,0.344
79,20.0,9.0,0.393,0.27749999999999997,0.2995
80,30.0,0.0,0.2835,0.27,0.26749999999999996
81,30.0,1.0,0.3105,0.2815,0.3025
82,30.0,2.0,0.3405,0.252,0.30900000000000005
83,30.0,3.0,0.31399999999999995,0.3055,0.3105
84,30.0,4.0,0.2925,0.263,0.3255
85,30.0,5.0,0.2955,0.25849999999999995,0.265
86,30.0,6.0,0.31599999999999995,0.27849999999999997,0.263
87,30.0,7.0,0.3335,0.247,0.2995
88,30.0,8.0,0.31499999999999995,0.27,0.2975
89,30.0,9.0,0.2835,0.24350000000000005,0.3095
90,40.0,0.0,0.34450000000000003,0.27749999999999997,0.27
91,40.0,1.0,0.34099999999999997,0.27649999999999997,0.28600000000000003
92,40.0,2.0,0.4065,0.30000000000000004,0.2895
93,40.0,3.0,0.31200000000000006,0.3095,0.32799999999999996
94,40.0,4.0,0.32499999999999996,0.29800000000000004,0.27149999999999996
95,40.0,5.0,0.3265,0.2845,0.25
96,40.0,6.0,0.29400000000000004,0.27249999999999996,0.3045
97,40.0,7.0,0.265,0.26849999999999996,0.277
98,40.0,8.0,0.29400000000000004,0.275,0.2875
99,40.0,9.0,0.2825,0.29000000000000004,0.28400000000000003
100,60.0,0.0,0.29100000000000004,0.267,0.30500000000000005
101,60.0,1.0,0.262,0.28800000000000003,0.2815
102,60.0,2.0,0.3025,0.25649999999999995,0.29800000000000004
103,60.0,3.0,0.276,0.29500000000000004,0.30200000000000005
104,60.0,4.0,0.275,0.28500000000000003,0.29100000000000004
105,60.0,5.0,0.279,0.24850000000000005,0.26549999999999996
106,60.0,6.0,0.27049999999999996,0.3055,0.2945
107,60.0,7.0,0.27949999999999997,0.278,0.268
108,60.0,8.0,0.28600000000000003,0.26849999999999996,0.2825
109,60.0,9.0,0.28700000000000003,0.257,0.2825
110,70.0,0.0,0.28049999999999997,0.262,0.266
111,70.0,1.0,0.27149999999999996,0.267,0.275
112,70.0,2.0,0.3065,0.26,0.26849999999999996
113,70.0,3.0,0.276,0.276,0.262
114,70.0,4.0,0.25449999999999995,0.279,0.2835
115,70.0,5.0,0.24150000000000005,0.27149999999999996,0.2835
116,70.0,6.0,0.255,0.255,0.27549999999999997
117,70.0,7.0,0.253,0.3145,0.275
118,70.0,8.0,0.262,0.255,0.251
119,70.0,9.0,0.25349999999999995,0.2825,0.31200000000000006
120,80.0,0.0,0.25649999999999995,0.24950000000000006,0.26749999999999996
121,80.0,1.0,0.277,0.261,0.3075
122,80.0,2.0,0.2865,0.255,0.27049999999999996
123,80.0,3.0,0.30000000000000004,0.264,0.268
124,80.0,4.0,0.2985,0.278,0.2925
125,80.0,5.0,0.27249999999999996,0.24650000000000005,0.246
126,80.0,6.0,0.28700000000000003,0.3015,0.32799999999999996
127,80.0,7.0,0.273,0.24550000000000005,0.273
128,80.0,8.0,0.27149999999999996,0.29500000000000004,0.25949999999999995
129,80.0,9.0,0.24650000000000005,0.28200000000000003,0.29100000000000004
130,90.0,0.0,0.272,0.24650000000000005,0.29100000000000004
131,90.0,1.0,0.241,0.264,0.2865
132,90.0,2.0,0.26449999999999996,0.24550000000000005,0.268
133,90.0,3.0,0.26549999999999996,0.27549999999999997,0.267
134,90.0,4.0,0.26449999999999996,0.24650000000000005,0.27449999999999997
135,90.0,5.0,0.24550000000000005,0.23350000000000004,0.258
136,90.0,6.0,0.2995,0.29300000000000004,0.28700000000000003
137,90.0,7.0,0.27949999999999997,0.244,0.275
138,90.0,8.0,0.27449999999999997,0.248,0.27849999999999997
139,90.0,9.0,0.25849999999999995,0.26,0.2895
