,m,r,1,2,3
0,0.0,0.0,0.26849999999999996,0.19199999999999995,0.242
1,0.0,1.0,0.255,0.17200000000000004,0.16849999999999998
2,0.0,2.0,0.261,0.20999999999999996,0.20699999999999996
3,0.0,3.0,0.20399999999999996,0.235,0.20850000000000002
4,0.0,4.0,0.18000000000000005,0.2005,0.22199999999999998
5,0.0,5.0,0.27149999999999996,0.1985,0.25649999999999995
6,0.0,6.0,0.1735,0.18000000000000005,0.243
7,0.0,7.0,0.1815,0.25149999999999995,0.2015
8,0.0,8.0,0.21550000000000002,0.23250000000000004,0.19899999999999995
9,0.0,9.0,0.22950000000000004,0.239,0.27949999999999997
10,1.0,0.0,0.25849999999999995,0.21750000000000003,0.19899999999999995
11,1.0,1.0,0.243,0.22350000000000003,0.257
12,1.0,2.0,0.28500000000000003,0.29300000000000004,0.1845
13,1.0,3.0,0.25549999999999995,0.15449999999999997,0.20950000000000002
14,1.0,4.0,0.17800000000000005,0.22899999999999998,0.20099999999999996
15,1.0,5.0,0.1885,0.26749999999999996,0.19399999999999995
16,1.0,6.0,0.2925,0.1895,0.20999999999999996
17,1.0,7.0,0.1825,0.21550000000000002,0.19099999999999995
18,1.0,8.0,0.22150000000000003,0.23050000000000004,0.259
19,1.0,9.0,0.21550000000000002,0.20850000000000002,0.257
20,2.0,0.0,0.18500000000000005,0.17300000000000004,0.20850000000000002
21,2.0,1.0,0.22199999999999998,0.1985,0.17900000000000005
22,2.0,2.0,0.22650000000000003,0.21050000000000002,0.1855
23,2.0,3.0,0.249,0.1895,0.23250000000000004
24,2.0,4.0,0.20999999999999996,0.14949999999999997,0.17049999999999998
25,2.0,5.0,0.17000000000000004,0.16949999999999998,0.1765
26,2.0,6.0,0.15800000000000003,0.20350000000000001,0.17149999999999999
27,2.0,7.0,0.21850000000000003,0.21299999999999997,0.24450000000000005
28,2.0,8.0,0.21650000000000003,0.17100000000000004,0.14600000000000002
29,2.0,9.0,0.22199999999999998,0.22899999999999998,0.1825
30,3.0,0.0,0.23250000000000004,0.21950000000000003,0.22199999999999998
31,3.0,1.0,0.1815,0.22599999999999998,0.1825
32,3.0,2.0,0.20399999999999996,0.1905,0.18100000000000005
33,3.0,3.0,0.21799999999999997,0.17800000000000005,0.18899999999999995
34,3.0,4.0,0.242,0.19199999999999995,0.16000000000000003
35,3.0,5.0,0.16549999999999998,0.2025,0.1885
36,3.0,6.0,0.15949999999999998,0.1965,0.22750000000000004
37,3.0,7.0,0.22050000000000003,0.14949999999999997,0.1725
38,3.0,8.0,0.1925,0.20950000000000002,0.14600000000000002
39,3.0,9.0,0.1825,0.15200000000000002,0.17800000000000005
40,4.0,0.0,0.22350000000000003,0.1725,0.1735
41,4.0,1.0,0.246,0.19799999999999995,0.15100000000000002
42,4.0,2.0,0.22399999999999998,0.18500000000000005,0.14500000000000002
43,4.0,3.0,0.1975,0.235,0.16149999999999998
44,4.0,4.0,0.16700000000000004,0.1745,0.1875
45,4.0,5.0,0.1905,0.17800000000000005,0.21850000000000003
46,4.0,6.0,0.18600000000000005,0.16200000000000003,0.19899999999999995
47,4.0,7.0,0.18300000000000005,0.21699999999999997,0.16300000000000003
48,4.0,8.0,0.23950000000000005,0.22050000000000003,0.19399999999999995
49,4.0,9.0,0.14649999999999996,0.20650000000000002,0.20799999999999996
50,5.0,0.0,0.269,0.2005,0.18200000000000005
51,5.0,1.0,0.1795,0.22899999999999998,0.17000000000000004
52,5.0,2.0,0.18799999999999994,0.1845,0.16849999999999998
53,5.0,3.0,0.15849999999999997,0.15800000000000003,0.15849999999999997
54,5.0,4.0,0.1855,0.23750000000000004,0.15800000000000003
55,5.0,5.0,0.16700000000000004,0.20199999999999996,0.15049999999999997
56,5.0,6.0,0.21250000000000002,0.15600000000000003,0.16049999999999998
57,5.0,7.0,0.22099999999999997,0.1865,0.20450000000000002
58,5.0,8.0,0.16849999999999998,0.1925,0.18000000000000005
59,5.0,9.0,0.16200000000000003,0.18500000000000005,0.16949999999999998
60,10.0,0.0,0.20950000000000002,0.14549999999999996,0.138
61,10.0,1.0,0.15349999999999997,0.16449999999999998,0.16200000000000003
62,10.0,2.0,0.21499999999999997,0.1945,0.15400000000000003
63,10.0,3.0,0.19499999999999995,0.17149999999999999,0.16349999999999998
64,10.0,4.0,0.15449999999999997,0.1805,0.1805
65,10.0,5.0,0.14849999999999997,0.18400000000000005,0.1745
66,10.0,6.0,0.19299999999999995,0.1785,0.131
67,10.0,7.0,0.16900000000000004,0.15749999999999997,0.14800000000000002
68,10.0,8.0,0.15249999999999997,0.20599999999999996,0.16700000000000004
69,10.0,9.0,0.14700000000000002,0.15600000000000003,0.1795
70,20.0,0.0,0.12050000000000005,0.14300000000000002,0.15400000000000003
71,20.0,1.0,0.16200000000000003,0.19199999999999995,0.1955
72,20.0,2.0,0.14900000000000002,0.15849999999999997,0.1895
73,20.0,3.0,0.13249999999999995,0.15049999999999997,0.16949999999999998
74,20.0,4.0,0.17200000000000004,0.16400000000000003,0.13549999999999995
75,20.0,5.0,0.15949999999999998,0.17300000000000004,0.1725
76,20.0,6.0,0.15100000000000002,0.24350000000000005,0.16900000000000004
77,20.0,7.0,0.16549999999999998,0.14049999999999996,0.16300000000000003
78,20.0,8.0,0.15000000000000002,0.21599999999999997,0.11950000000000005
79,20.0,9.0,0.16200000000000003,0.18400000000000005,0.14700000000000002
80,30.0,0.0,0.16300000000000003,0.21250000000000002,0.13049999999999995
81,30.0,1.0,0.16200000000000003,0.17200000000000004,0.14949999999999997
82,30.0,2.0,0.14749999999999996,0.16800000000000004,0.13949999999999996
83,30.0,3.0,0.16649999999999998,0.15800000000000003,0.128
84,30.0,4.0,0.17100000000000004,0.1875,0.14700000000000002
85,30.0,5.0,0.16300000000000003,0.14400000000000002,0.11250000000000004
86,30.0,6.0,0.15749999999999997,0.1795,0.17400000000000004
87,30.0,7.0,0.17149999999999999,0.20599999999999996,0.15000000000000002
88,30.0,8.0,0.12749999999999995,0.21650000000000003,0.11499999999999999
89,30.0,9.0,0.16749999999999998,0.16149999999999998,0.11450000000000005
90,40.0,0.0,0.14749999999999996,0.1785,0.21599999999999997
91,40.0,1.0,0.124,0.17500000000000004,0.15400000000000003
92,40.0,2.0,0.15449999999999997,0.17100000000000004,0.15149999999999997
93,40.0,3.0,0.13249999999999995,0.15900000000000003,0.14400000000000002
94,40.0,4.0,0.16800000000000004,0.126,0.18799999999999994
95,40.0,5.0,0.14649999999999996,0.16300000000000003,0.16300000000000003
96,40.0,6.0,0.20999999999999996,0.17500000000000004,0.16500000000000004
97,40.0,7.0,0.17100000000000004,0.17000000000000004,0.135
98,40.0,8.0,0.14900000000000002,0.2005,0.13949999999999996
99,40.0,9.0,0.13749999999999996,0.16849999999999998,0.15000000000000002
100,60.0,0.0,0.129,0.22899999999999998,0.12749999999999995
101,60.0,1.0,0.15049999999999997,0.19599999999999995,0.14549999999999996
102,60.0,2.0,0.1785,0.17600000000000005,0.15949999999999998
103,60.0,3.0,0.13749999999999996,0.1775,0.15449999999999997
104,60.0,4.0,0.137,0.22099999999999997,0.14649999999999996
105,60.0,5.0,0.12649999999999995,0.16900000000000004,0.13849999999999996
106,60.0,6.0,0.14200000000000002,0.19099999999999995,0.14200000000000002
107,60.0,7.0,0.14100000000000001,0.1855,0.15949999999999998
108,60.0,8.0,0.15549999999999997,0.1845,0.11299999999999999
109,60.0,9.0,0.12549999999999994,0.20799999999999996,0.13449999999999995
110,70.0,0.0,0.14649999999999996,0.14600000000000002,0.14549999999999996
111,70.0,1.0,0.127,0.17000000000000004,0.13149999999999995
112,70.0,2.0,0.14100000000000001,0.16849999999999998,0.16149999999999998
113,70.0,3.0,0.124,0.13549999999999995,0.14100000000000001
114,70.0,4.0,0.13849999999999996,0.14349999999999996,0.15700000000000003
115,70.0,5.0,0.136,0.18999999999999995,0.13949999999999996
116,70.0,6.0,0.118,0.17900000000000005,0.14500000000000002
117,70.0,7.0,0.16000000000000003,0.16349999999999998,0.133
118,70.0,8.0,0.11350000000000005,0.1765,0.12549999999999994
119,70.0,9.0,0.14900000000000002,0.15349999999999997,0.13149999999999995
120,80.0,0.0,0.13949999999999996,0.1865,0.16149999999999998
121,80.0,1.0,0.15249999999999997,0.16900000000000004,0.12649999999999995
122,80.0,2.0,0.11699999999999999,0.16800000000000004,0.15300000000000002
123,80.0,3.0,0.17049999999999998,0.1725,0.15900000000000003
124,80.0,4.0,0.11850000000000005,0.1735,0.16549999999999998
125,80.0,5.0,0.11699999999999999,0.14,0.2025
126,80.0,6.0,0.12749999999999995,0.16949999999999998,0.14900000000000002
127,80.0,7.0,0.11399999999999999,0.16549999999999998,0.13149999999999995
128,80.0,8.0,0.11650000000000005,0.16200000000000003,0.136
129,80.0,9.0,0.14149999999999996,0.17200000000000004,0.15249999999999997
130,90.0,0.0,0.14549999999999996,0.16649999999999998,0.15549999999999997
131,90.0,1.0,0.125,0.20750000000000002,0.11599999999999999
132,90.0,2.0,0.15049999999999997,0.16749999999999998,0.11650000000000005
133,90.0,3.0,0.12350000000000005,0.15749999999999997,0.14549999999999996
134,90.0,4.0,0.17200000000000004,0.21999999999999997,0.16100000000000003
135,90.0,5.0,0.134,0.1735,0.129
136,90.0,6.0,0.128,0.17149999999999999,0.12949999999999995
137,90.0,7.0,0.11950000000000005,0.18100000000000005,0.128
138,90.0,8.0,0.14749999999999996,0.17000000000000004,0.15400000000000003
139,90.0,9.0,0.15149999999999997,0.1875,0.134
