,m,r,1
0,0.0,0.0,0.3195
1,0.0,1.0,0.3375
2,0.0,2.0,0.3405
3,0.0,3.0,0.35050000000000003
4,0.0,4.0,0.32799999999999996
5,0.0,5.0,0.34450000000000003
6,0.0,6.0,0.3225
7,0.0,7.0,0.33899999999999997
8,0.0,8.0,0.33399999999999996
9,0.0,9.0,0.32599999999999996
10,1.0,0.0,0.33699999999999997
11,1.0,1.0,0.32099999999999995
12,1.0,2.0,0.3385
13,1.0,3.0,0.32599999999999996
14,1.0,4.0,0.3435
15,1.0,5.0,0.3415
16,1.0,6.0,0.32199999999999995
17,1.0,7.0,0.3365
18,1.0,8.0,0.34650000000000003
19,1.0,9.0,0.3345
20,2.0,0.0,0.3225
21,2.0,1.0,0.3365
22,2.0,2.0,0.3265
23,2.0,3.0,0.33299999999999996
24,2.0,4.0,0.32799999999999996
25,2.0,5.0,0.3375
26,2.0,6.0,0.31499999999999995
27,2.0,7.0,0.3175
28,2.0,8.0,0.3155
29,2.0,9.0,0.31399999999999995
30,3.0,0.0,0.3425
31,3.0,1.0,0.37849999999999995
32,3.0,2.0,0.349
33,3.0,3.0,0.34750000000000003
34,3.0,4.0,0.35450000000000004
35,3.0,5.0,0.352
36,3.0,6.0,0.3265
37,3.0,7.0,0.351
38,3.0,8.0,0.3315
39,3.0,9.0,0.349
40,4.0,0.0,0.359
41,4.0,1.0,0.365
42,4.0,2.0,0.349
43,4.0,3.0,0.36150000000000004
44,4.0,4.0,0.352
45,4.0,5.0,0.35950000000000004
46,4.0,6.0,0.375
47,4.0,7.0,0.349
48,4.0,8.0,0.35150000000000003
49,4.0,9.0,0.356
50,5.0,0.0,0.351
51,5.0,1.0,0.349
52,5.0,2.0,0.34299999999999997
53,5.0,3.0,0.34099999999999997
54,5.0,4.0,0.33499999999999996
55,5.0,5.0,0.33999999999999997
56,5.0,6.0,0.35050000000000003
57,5.0,7.0,0.35750000000000004
58,5.0,8.0,0.3345
59,5.0,9.0,0.35050000000000003
60,10.0,0.0,0.371
61,10.0,1.0,0.37949999999999995
62,10.0,2.0,0.35650000000000004
63,10.0,3.0,0.367
64,10.0,4.0,0.359
65,10.0,5.0,0.36
66,10.0,6.0,0.367
67,10.0,7.0,0.352
68,10.0,8.0,0.366
69,10.0,9.0,0.35450000000000004
70,20.0,0.0,0.382
71,20.0,1.0,0.393
72,20.0,2.0,0.381
73,20.0,3.0,0.382
74,20.0,4.0,0.37949999999999995
75,20.0,5.0,0.38749999999999996
76,20.0,6.0,0.38049999999999995
77,20.0,7.0,0.376
78,20.0,8.0,0.376
79,20.0,9.0,0.373
80,30.0,0.0,0.402
81,30.0,1.0,0.388
82,30.0,2.0,0.39249999999999996
83,30.0,3.0,0.39949999999999997
84,30.0,4.0,0.39449999999999996
85,30.0,5.0,0.391
86,30.0,6.0,0.386
87,30.0,7.0,0.39249999999999996
88,30.0,8.0,0.40249999999999997
89,30.0,9.0,0.401
90,40.0,0.0,0.37350000000000005
91,40.0,1.0,0.369
92,40.0,2.0,0.38649999999999995
93,40.0,3.0,0.38349999999999995
94,40.0,4.0,0.381
95,40.0,5.0,0.38649999999999995
96,40.0,6.0,0.37350000000000005
97,40.0,7.0,0.38349999999999995
98,40.0,8.0,0.38749999999999996
99,40.0,9.0,0.37849999999999995
