,m,r,2,3,4
33,3.0,3.0,0.22250000000000003,0.1925,0.24150000000000005
34,3.0,4.0,0.25249999999999995,0.19899999999999995,0.24150000000000005
35,3.0,5.0,0.22650000000000003,0.19699999999999995,0.25149999999999995
36,3.0,6.0,0.22350000000000003,0.1815,0.249
37,3.0,7.0,0.21899999999999997,0.19799999999999995,0.243
38,3.0,8.0,0.242,0.18999999999999995,0.275
39,3.0,9.0,0.22550000000000003,0.2005,0.243
40,4.0,0.0,0.25349999999999995,0.23050000000000004,0.26749999999999996
41,4.0,1.0,0.25049999999999994,0.21550000000000002,0.25949999999999995
42,4.0,2.0,0.24050000000000005,0.21099999999999997,0.24450000000000005
43,4.0,3.0,0.255,0.22250000000000003,0.28049999999999997
44,4.0,4.0,0.251,0.20850000000000002,0.274
45,4.0,5.0,0.242,0.21899999999999997,0.253
46,4.0,6.0,0.263,0.1985,0.26549999999999996
47,4.0,7.0,0.25449999999999995,0.22450000000000003,0.257
48,4.0,8.0,0.255,0.22599999999999998,0.252
49,4.0,9.0,0.24550000000000005,0.20450000000000002,0.24950000000000006
50,5.0,0.0,0.23299999999999998,0.19499999999999995,0.2865
51,5.0,1.0,0.24650000000000005,0.19899999999999995,0.28049999999999997
52,5.0,2.0,0.24950000000000006,0.21950000000000003,0.265
53,5.0,3.0,0.24050000000000005,0.19899999999999995,0.259
54,5.0,4.0,0.239,0.19399999999999995,0.263
55,5.0,5.0,0.24450000000000005,0.20350000000000001,0.276
56,5.0,6.0,0.238,0.21099999999999997,0.259
57,5.0,7.0,0.23099999999999998,0.20699999999999996,0.265
58,5.0,8.0,0.25349999999999995,0.20699999999999996,0.278
59,5.0,9.0,0.23199999999999998,0.20299999999999996,0.2895
60,10.0,0.0,0.23350000000000004,0.25449999999999995,0.3015
61,10.0,1.0,0.24150000000000005,0.24750000000000005,0.28400000000000003
62,10.0,2.0,0.25,0.246,0.3065
63,10.0,3.0,0.24,0.22899999999999998,0.356
64,10.0,4.0,0.25949999999999995,0.26,0.2955
65,10.0,5.0,0.243,0.244,0.30900000000000005
66,10.0,6.0,0.24550000000000005,0.24950000000000006,0.2985
67,10.0,7.0,0.235,0.22450000000000003,0.32099999999999995
68,10.0,8.0,0.24750000000000005,0.25149999999999995,0.2985
69,10.0,9.0,0.23850000000000005,0.244,0.3045
70,20.0,0.0,0.28700000000000003,0.24950000000000006,0.3425
71,20.0,1.0,0.3105,0.262,0.3145
72,20.0,2.0,0.27849999999999997,0.271,0.3375
73,20.0,3.0,0.28900000000000003,0.245,0.35950000000000004
74,20.0,4.0,0.27249999999999996,0.257,0.351
75,20.0,5.0,0.27449999999999997,0.272,0.33299999999999996
76,20.0,6.0,0.28400000000000003,0.26549999999999996,0.34550000000000003
77,20.0,7.0,0.31799999999999995,0.25149999999999995,0.34750000000000003
78,20.0,8.0,0.2995,0.254,0.3375
79,20.0,9.0,0.254,0.262,0.3425
80,30.0,0.0,0.28700000000000003,0.28,0.398
81,30.0,1.0,0.2895,0.281,0.35550000000000004
82,30.0,2.0,0.278,0.27649999999999997,0.38049999999999995
83,30.0,3.0,0.30800000000000005,0.28049999999999997,0.37250000000000005
84,30.0,4.0,0.2955,0.267,0.373
85,30.0,5.0,0.29800000000000004,0.26549999999999996,0.37250000000000005
86,30.0,6.0,0.3095,0.2815,0.371
87,30.0,7.0,0.2975,0.27549999999999997,0.37
88,30.0,8.0,0.31899999999999995,0.271,0.36750000000000005
89,30.0,9.0,0.3055,0.27349999999999997,0.39249999999999996
90,40.0,0.0,0.3235,0.2865,0.35250000000000004
91,40.0,1.0,0.2955,0.29400000000000004,0.368
92,40.0,2.0,0.31100000000000005,0.28500000000000003,0.36350000000000005
93,40.0,3.0,0.3055,0.2985,0.376
94,40.0,4.0,0.3155,0.3005,0.385
95,40.0,5.0,0.3115,0.30900000000000005,0.384
96,40.0,6.0,0.3055,0.27449999999999997,0.398
97,40.0,7.0,0.3075,0.3005,0.34750000000000003
98,40.0,8.0,0.30700000000000005,0.29000000000000004,0.371
99,40.0,9.0,0.30800000000000005,0.2995,0.36350000000000005
