,m,r,1,3,4
0,0.0,0.0,0.3195,0.34199999999999997,0.3425
1,0.0,1.0,0.3375,0.3175,0.33099999999999996
2,0.0,2.0,0.3405,0.3245,0.32099999999999995
3,0.0,3.0,0.35050000000000003,0.33899999999999997,0.33099999999999996
4,0.0,4.0,0.32799999999999996,0.33199999999999996,0.3415
5,0.0,5.0,0.34450000000000003,0.32299999999999995,0.3105
6,0.0,6.0,0.3225,0.32899999999999996,0.34650000000000003
7,0.0,7.0,0.33899999999999997,0.3355,0.3355
8,0.0,8.0,0.33399999999999996,0.31599999999999995,0.3245
9,0.0,9.0,0.32599999999999996,0.3365,0.33199999999999996
10,1.0,0.0,0.33699999999999997,0.3325,0.358
11,1.0,1.0,0.32099999999999995,0.3385,0.364
12,1.0,2.0,0.3385,0.34550000000000003,0.367
13,1.0,3.0,0.32599999999999996,0.34950000000000003,0.36650000000000005
14,1.0,4.0,0.3435,0.33699999999999997,0.372
15,1.0,5.0,0.3415,0.33199999999999996,0.37050000000000005
16,1.0,6.0,0.32199999999999995,0.34299999999999997,0.367
17,1.0,7.0,0.3365,0.32299999999999995,0.365
18,1.0,8.0,0.34650000000000003,0.353,0.37050000000000005
19,1.0,9.0,0.3345,0.33999999999999997,0.35650000000000004
20,2.0,0.0,0.3225,0.33599999999999997,0.381
21,2.0,1.0,0.3365,0.34950000000000003,0.38649999999999995
22,2.0,2.0,0.3265,0.3395,0.40900000000000003
23,2.0,3.0,0.33299999999999996,0.348,0.4105
24,2.0,4.0,0.32799999999999996,0.34550000000000003,0.386
25,2.0,5.0,0.3375,0.34950000000000003,0.401
26,2.0,6.0,0.31499999999999995,0.34650000000000003,0.4
27,2.0,7.0,0.3175,0.35950000000000004,0.39949999999999997
28,2.0,8.0,0.3155,0.357,0.38949999999999996
29,2.0,9.0,0.31399999999999995,0.34299999999999997,0.396
30,3.0,0.0,0.3425,0.3385,0.4065
31,3.0,1.0,0.37849999999999995,0.33599999999999997,0.40900000000000003
32,3.0,2.0,0.349,0.3355,0.40900000000000003
33,3.0,3.0,0.34750000000000003,0.34299999999999997,0.39649999999999996
34,3.0,4.0,0.35450000000000004,0.33599999999999997,0.40049999999999997
35,3.0,5.0,0.352,0.34450000000000003,0.402
36,3.0,6.0,0.3265,0.34299999999999997,0.395
37,3.0,7.0,0.351,0.345,0.395
38,3.0,8.0,0.3315,0.33799999999999997,0.41800000000000004
39,3.0,9.0,0.349,0.32399999999999995,0.40349999999999997
40,4.0,0.0,0.359,0.33499999999999996,0.40249999999999997
41,4.0,1.0,0.365,0.3305,0.41300000000000003
42,4.0,2.0,0.349,0.34550000000000003,0.42700000000000005
43,4.0,3.0,0.36150000000000004,0.32799999999999996,0.43000000000000005
44,4.0,4.0,0.352,0.34650000000000003,0.4285
45,4.0,5.0,0.35950000000000004,0.32699999999999996,0.4095
46,4.0,6.0,0.375,0.32199999999999995,0.4135
47,4.0,7.0,0.349,0.35150000000000003,0.42200000000000004
48,4.0,8.0,0.35150000000000003,0.3305,0.4315
49,4.0,9.0,0.356,0.3355,0.405
50,5.0,0.0,0.351,0.3345,0.42300000000000004
51,5.0,1.0,0.349,0.32099999999999995,0.43500000000000005
52,5.0,2.0,0.34299999999999997,0.34750000000000003,0.4405
53,5.0,3.0,0.34099999999999997,0.31899999999999995,0.4245
54,5.0,4.0,0.33499999999999996,0.3275,0.41900000000000004
55,5.0,5.0,0.33999999999999997,0.3335,0.41300000000000003
56,5.0,6.0,0.35050000000000003,0.3275,0.42200000000000004
57,5.0,7.0,0.35750000000000004,0.3305,0.42700000000000005
58,5.0,8.0,0.3345,0.32799999999999996,0.4425
59,5.0,9.0,0.35050000000000003,0.33399999999999996,0.43600000000000005
60,10.0,0.0,0.371,0.34850000000000003,0.46599999999999997
61,10.0,1.0,0.37949999999999995,0.33399999999999996,0.4595
62,10.0,2.0,0.35650000000000004,0.34550000000000003,0.4665
63,10.0,3.0,0.367,0.3425,0.4665
64,10.0,4.0,0.359,0.33899999999999997,0.472
65,10.0,5.0,0.36,0.3415,0.46099999999999997
66,10.0,6.0,0.367,0.33499999999999996,0.45399999999999996
67,10.0,7.0,0.352,0.33999999999999997,0.45199999999999996
68,10.0,8.0,0.366,0.3385,0.4545
69,10.0,9.0,0.35450000000000004,0.35250000000000004,0.45999999999999996
70,20.0,0.0,0.382,0.365,0.47550000000000003
71,20.0,1.0,0.393,0.35050000000000003,0.48250000000000004
72,20.0,2.0,0.381,0.36250000000000004,0.482
73,20.0,3.0,0.382,0.36050000000000004,0.484
74,20.0,4.0,0.37949999999999995,0.37150000000000005,0.47950000000000004
75,20.0,5.0,0.38749999999999996,0.36750000000000005,0.477
76,20.0,6.0,0.38049999999999995,0.35150000000000003,0.47750000000000004
77,20.0,7.0,0.376,0.368,0.46399999999999997
78,20.0,8.0,0.376,0.355,0.482
79,20.0,9.0,0.373,0.36450000000000005,0.46950000000000003
80,30.0,0.0,0.402,0.364,0.478
81,30.0,1.0,0.388,0.36550000000000005,0.473
82,30.0,2.0,0.39249999999999996,0.36,0.47350000000000003
83,30.0,3.0,0.39949999999999997,0.36250000000000004,0.491
84,30.0,4.0,0.39449999999999996,0.365,0.48550000000000004
85,30.0,5.0,0.391,0.36950000000000005,0.475
86,30.0,6.0,0.386,0.355,0.475
87,30.0,7.0,0.39249999999999996,0.355,0.49250000000000005
88,30.0,8.0,0.40249999999999997,0.36550000000000005,0.47150000000000003
89,30.0,9.0,0.401,0.364,0.497
90,40.0,0.0,0.37350000000000005,0.359,0.49850000000000005
91,40.0,1.0,0.369,0.351,0.48550000000000004
92,40.0,2.0,0.38649999999999995,0.359,0.494
93,40.0,3.0,0.38349999999999995,0.35450000000000004,0.48850000000000005
94,40.0,4.0,0.381,0.368,0.493
95,40.0,5.0,0.38649999999999995,0.357,0.49850000000000005
96,40.0,6.0,0.37350000000000005,0.3405,0.48950000000000005
97,40.0,7.0,0.38349999999999995,0.35150000000000003,0.48250000000000004
98,40.0,8.0,0.38749999999999996,0.36150000000000004,0.488
99,40.0,9.0,0.37849999999999995,0.35650000000000004,0.492
