,m,r,5,5_alpha
0,0.0,0.0,0.3255,0.5
1,0.0,1.0,0.31499999999999995,0.5
2,0.0,2.0,0.30700000000000005,0.5
3,0.0,3.0,0.3335,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.3245,0.5
6,0.0,6.0,0.32299999999999995,0.5
7,0.0,7.0,0.3085,0.5
8,0.0,8.0,0.31200000000000006,0.5
9,0.0,9.0,0.3235,0.5
10,1.0,0.0,0.31499999999999995,0.9400000000000001
11,1.0,1.0,0.31899999999999995,0.9400000000000001
12,1.0,2.0,0.33499999999999996,0.9400000000000001
13,1.0,3.0,0.3135,0.9400000000000001
14,1.0,4.0,0.32099999999999995,0.9400000000000001
15,1.0,5.0,0.31499999999999995,0.9400000000000001
16,1.0,6.0,0.31899999999999995,0.9400000000000001
17,1.0,7.0,0.3095,0.9400000000000001
18,1.0,8.0,0.31899999999999995,0.9400000000000001
19,1.0,9.0,0.32199999999999995,0.9400000000000001
20,2.0,0.0,0.3155,0.9400000000000001
21,2.0,1.0,0.3205,0.9400000000000001
22,2.0,2.0,0.3135,0.9400000000000001
23,2.0,3.0,0.3135,0.9400000000000001
24,2.0,4.0,0.3225,0.9400000000000001
25,2.0,5.0,0.3045,0.9400000000000001
26,2.0,6.0,0.30300000000000005,0.9400000000000001
27,2.0,7.0,0.3275,0.9400000000000001
28,2.0,8.0,0.30500000000000005,0.9400000000000001
29,2.0,9.0,0.30300000000000005,0.9400000000000001
30,3.0,0.0,0.3105,0.9600000000000001
31,3.0,1.0,0.31599999999999995,0.9600000000000001
32,3.0,2.0,0.31699999999999995,0.9600000000000001
33,3.0,3.0,0.32999999999999996,0.9600000000000001
34,3.0,4.0,0.3275,0.9600000000000001
35,3.0,5.0,0.30300000000000005,0.9600000000000001
36,3.0,6.0,0.3165,0.9600000000000001
37,3.0,7.0,0.31899999999999995,0.9600000000000001
38,3.0,8.0,0.3345,0.9600000000000001
39,3.0,9.0,0.3175,0.9600000000000001
40,4.0,0.0,0.33899999999999997,0.9955555555555555
41,4.0,1.0,0.3175,0.9955555555555555
42,4.0,2.0,0.3205,0.9955555555555555
43,4.0,3.0,0.3175,0.9955555555555555
44,4.0,4.0,0.32199999999999995,0.9955555555555555
45,4.0,5.0,0.3245,0.9955555555555555
46,4.0,6.0,0.3185,0.9955555555555555
47,4.0,7.0,0.3315,0.9955555555555555
48,4.0,8.0,0.32199999999999995,0.9955555555555555
49,4.0,9.0,0.3255,0.9955555555555555
50,5.0,0.0,0.32499999999999996,0.9960493827160494
51,5.0,1.0,0.31699999999999995,0.9960493827160494
52,5.0,2.0,0.3235,0.9960493827160494
53,5.0,3.0,0.3195,0.9960493827160494
54,5.0,4.0,0.3335,0.9960493827160494
55,5.0,5.0,0.31799999999999995,0.9960493827160494
56,5.0,6.0,0.3085,0.9960493827160494
57,5.0,7.0,0.32199999999999995,0.9960493827160494
58,5.0,8.0,0.3325,0.9960493827160494
59,5.0,9.0,0.3215,0.9960493827160494
60,10.0,0.0,0.3255,0.9986831275720165
61,10.0,1.0,0.32799999999999996,0.9986831275720165
62,10.0,2.0,0.33299999999999996,0.9986831275720165
63,10.0,3.0,0.3215,0.9986831275720165
64,10.0,4.0,0.33399999999999996,0.9986831275720165
65,10.0,5.0,0.3345,0.9986831275720165
66,10.0,6.0,0.3355,0.9986831275720165
67,10.0,7.0,0.3355,0.9986831275720165
68,10.0,8.0,0.3415,0.9986831275720165
69,10.0,9.0,0.33899999999999997,0.9986831275720165
70,20.0,0.0,0.3295,0.9986831275720165
71,20.0,1.0,0.33599999999999997,0.9986831275720165
72,20.0,2.0,0.3385,0.9986831275720165
73,20.0,3.0,0.33799999999999997,0.9986831275720165
74,20.0,4.0,0.34199999999999997,0.9986831275720165
75,20.0,5.0,0.34550000000000003,0.9986831275720165
76,20.0,6.0,0.33599999999999997,0.9986831275720165
77,20.0,7.0,0.3335,0.9986831275720165
78,20.0,8.0,0.32799999999999996,0.9986831275720165
79,20.0,9.0,0.34550000000000003,0.9986831275720165
