,m,r,5
0,0.0,0.0,0.3255
1,0.0,1.0,0.31499999999999995
2,0.0,2.0,0.30700000000000005
3,0.0,3.0,0.3335
4,0.0,4.0,0.3155
5,0.0,5.0,0.3245
6,0.0,6.0,0.32299999999999995
7,0.0,7.0,0.3085
8,0.0,8.0,0.31200000000000006
9,0.0,9.0,0.3235
10,1.0,0.0,0.31499999999999995
11,1.0,1.0,0.31899999999999995
12,1.0,2.0,0.33499999999999996
13,1.0,3.0,0.3135
14,1.0,4.0,0.32099999999999995
15,1.0,5.0,0.31499999999999995
16,1.0,6.0,0.31899999999999995
17,1.0,7.0,0.3095
18,1.0,8.0,0.31899999999999995
19,1.0,9.0,0.32199999999999995
20,2.0,0.0,0.3155
21,2.0,1.0,0.3205
22,2.0,2.0,0.3135
23,2.0,3.0,0.3135
24,2.0,4.0,0.3225
25,2.0,5.0,0.3045
26,2.0,6.0,0.30300000000000005
27,2.0,7.0,0.3275
28,2.0,8.0,0.30500000000000005
29,2.0,9.0,0.30300000000000005
30,3.0,0.0,0.3105
31,3.0,1.0,0.31599999999999995
32,3.0,2.0,0.31699999999999995
33,3.0,3.0,0.32999999999999996
34,3.0,4.0,0.3275
35,3.0,5.0,0.30300000000000005
36,3.0,6.0,0.3165
37,3.0,7.0,0.31899999999999995
38,3.0,8.0,0.3345
39,3.0,9.0,0.3175
40,4.0,0.0,0.33899999999999997
41,4.0,1.0,0.3175
42,4.0,2.0,0.3205
43,4.0,3.0,0.3175
44,4.0,4.0,0.32199999999999995
45,4.0,5.0,0.3245
46,4.0,6.0,0.3185
47,4.0,7.0,0.3315
48,4.0,8.0,0.32199999999999995
49,4.0,9.0,0.3255
50,5.0,0.0,0.32499999999999996
51,5.0,1.0,0.31699999999999995
52,5.0,2.0,0.3235
53,5.0,3.0,0.3195
54,5.0,4.0,0.3335
55,5.0,5.0,0.31799999999999995
56,5.0,6.0,0.3085
57,5.0,7.0,0.32199999999999995
58,5.0,8.0,0.3325
59,5.0,9.0,0.3215
60,10.0,0.0,0.3255
61,10.0,1.0,0.32799999999999996
62,10.0,2.0,0.33299999999999996
63,10.0,3.0,0.3215
64,10.0,4.0,0.33399999999999996
65,10.0,5.0,0.3345
66,10.0,6.0,0.3355
67,10.0,7.0,0.3355
68,10.0,8.0,0.3415
69,10.0,9.0,0.33899999999999997
70,20.0,0.0,0.3295
71,20.0,1.0,0.33599999999999997
72,20.0,2.0,0.3385
73,20.0,3.0,0.33799999999999997
74,20.0,4.0,0.34199999999999997
75,20.0,5.0,0.34550000000000003
76,20.0,6.0,0.33599999999999997
77,20.0,7.0,0.3335
78,20.0,8.0,0.32799999999999996
79,20.0,9.0,0.34550000000000003
