{'deploy': True, 'tag': '02_beta/task_loss_group', 'seed': 10, 'device': 'cuda:0', 'reps': 10, 'loss': {'α': 0.5, 'tune_α': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [4], 'augment': False, 'n': 50, 'm_n': 4, 'β': 0.5, 'custom_sampler': False}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.01}, 'net': 'conv'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.654, 'train_acc': 0.716, 'task_loss': (0.3378, 0.3162)}
{'epoch': 2, 'train_loss': 0.6507, 'train_acc': 0.73, 'task_loss': (0.3012, 0.3495)}
{'epoch': 3, 'train_loss': 0.4012, 'train_acc': 0.78, 'task_loss': (0.1515, 0.2497)}
{'epoch': 4, 'train_loss': 0.3349, 'train_acc': 0.846, 'task_loss': (0.1185, 0.2165)}
{'epoch': 5, 'train_loss': 0.3176, 'train_acc': 0.82, 'task_loss': (0.1091, 0.2086)}
{'epoch': 6, 'train_loss': 0.2666, 'train_acc': 0.866, 'task_loss': (0.0934, 0.1732)}
{'epoch': 7, 'train_loss': 0.1096, 'train_acc': 0.938, 'task_loss': (0.019, 0.0905)}
{'epoch': 8, 'train_loss': 0.0642, 'train_acc': 0.966, 'task_loss': (0.0157, 0.0485)}
{'epoch': 9, 'train_loss': 0.0336, 'train_acc': 0.984, 'task_loss': (0.0042, 0.0294)}
{'epoch': 10, 'train_loss': 0.0314, 'train_acc': 0.988, 'task_loss': (0.0076, 0.0238)}
{'epoch': 11, 'train_loss': 0.03, 'train_acc': 0.988, 'task_loss': (0.0042, 0.0257)}
{'epoch': 12, 'train_loss': 0.0195, 'train_acc': 0.992, 'task_loss': (0.0034, 0.0161)}
{'epoch': 13, 'train_loss': 0.0085, 'train_acc': 1.0, 'task_loss': (0.0013, 0.0073)}
{'epoch': 14, 'train_loss': 0.0041, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0035)}
{'epoch': 15, 'train_loss': 0.0032, 'train_acc': 1.0, 'task_loss': (0.0006, 0.0026)}
{'epoch': 16, 'train_loss': 0.0035, 'train_acc': 1.0, 'task_loss': (0.0007, 0.0028)}
{'epoch': 17, 'train_loss': 0.0067, 'train_acc': 1.0, 'task_loss': (0.0008, 0.0059)}
{'epoch': 18, 'train_loss': 0.0043, 'train_acc': 1.0, 'task_loss': (0.0014, 0.0029)}
{'epoch': 19, 'train_loss': 0.0025, 'train_acc': 1.0, 'task_loss': (0.0005, 0.0019)}
{'epoch': 20, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0014)}
{'epoch': 21, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0011)}
{'epoch': 22, 'train_loss': 0.0018, 'train_acc': 1.0, 'task_loss': (0.0003, 0.0016)}
{'epoch': 23, 'train_loss': 0.0017, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0015)}
{'epoch': 24, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0012)}
{'epoch': 25, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (0.0002, 0.001)}
{'epoch': 26, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0002, 0.001)}
{'epoch': 27, 'train_loss': 0.0013, 'train_acc': 1.0, 'task_loss': (0.0002, 0.001)}
{'epoch': 28, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0008)}
{'epoch': 29, 'train_loss': 0.0012, 'train_acc': 1.0, 'task_loss': (0.0004, 0.0008)}
{'epoch': 30, 'train_loss': 0.0015, 'train_acc': 1.0, 'task_loss': (0.0002, 0.0013)}
{'epoch': 31, 'train_loss': 0.0009, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0007)}
{'epoch': 32, 'train_loss': 0.0011, 'train_acc': 1.0, 'task_loss': (1e-04, 0.0009)}
