,m,r,2,2_alpha
0,0.0,0.0,0.15749999999999997,
1,0.0,1.0,0.15800000000000003,
2,0.0,2.0,0.16700000000000004,
3,0.0,3.0,0.15400000000000003,
4,0.0,4.0,0.15449999999999997,
5,0.0,5.0,0.15849999999999997,
6,0.0,6.0,0.16349999999999998,
7,0.0,7.0,0.16100000000000003,
8,0.0,8.0,0.16849999999999998,
9,0.0,9.0,0.15349999999999997,
10,1.0,0.0,0.1955,
11,1.0,1.0,0.1855,
12,1.0,2.0,0.1985,
13,1.0,3.0,0.20099999999999996,
14,1.0,4.0,0.19299999999999995,
15,1.0,5.0,0.1995,
16,1.0,6.0,0.18200000000000005,
17,1.0,7.0,0.1955,
18,1.0,8.0,0.20599999999999996,
19,1.0,9.0,0.18999999999999995,
20,2.0,0.0,0.18799999999999994,
21,2.0,1.0,0.1925,
22,2.0,2.0,0.19999999999999996,
23,2.0,3.0,0.1925,
24,2.0,4.0,0.1785,
25,2.0,5.0,0.18799999999999994,
26,2.0,6.0,0.19999999999999996,
27,2.0,7.0,0.18500000000000005,
28,2.0,8.0,0.1845,
29,2.0,9.0,0.1935,
30,3.0,0.0,0.20699999999999996,
31,3.0,1.0,0.21150000000000002,
32,3.0,2.0,0.20650000000000002,
33,3.0,3.0,0.20399999999999996,
34,3.0,4.0,0.20650000000000002,
35,3.0,5.0,0.22599999999999998,
36,3.0,6.0,0.19499999999999995,
37,3.0,7.0,0.20399999999999996,
38,3.0,8.0,0.21050000000000002,
39,3.0,9.0,0.20850000000000002,
40,4.0,0.0,0.20499999999999996,
41,4.0,1.0,0.19299999999999995,
42,4.0,2.0,0.20799999999999996,
43,4.0,3.0,0.20650000000000002,
44,4.0,4.0,0.21099999999999997,
45,4.0,5.0,0.1965,
46,4.0,6.0,0.20850000000000002,
47,4.0,7.0,0.21399999999999997,
48,4.0,8.0,0.2005,
49,4.0,9.0,0.2025,
50,5.0,0.0,0.20999999999999996,
51,5.0,1.0,0.21050000000000002,
52,5.0,2.0,0.20950000000000002,
53,5.0,3.0,0.21050000000000002,
54,5.0,4.0,0.21799999999999997,
55,5.0,5.0,0.21999999999999997,
56,5.0,6.0,0.20350000000000001,
57,5.0,7.0,0.21750000000000003,
58,5.0,8.0,0.21250000000000002,
59,5.0,9.0,0.22650000000000003,
60,10.0,0.0,0.22399999999999998,
61,10.0,1.0,0.21299999999999997,
62,10.0,2.0,0.20850000000000002,
63,10.0,3.0,0.22399999999999998,
64,10.0,4.0,0.20799999999999996,
65,10.0,5.0,0.20199999999999996,
66,10.0,6.0,0.21950000000000003,
67,10.0,7.0,0.2025,
68,10.0,8.0,0.22350000000000003,
69,10.0,9.0,0.21350000000000002,
70,20.0,0.0,0.22150000000000003,
71,20.0,1.0,0.21399999999999997,
72,20.0,2.0,0.22050000000000003,
73,20.0,3.0,0.22199999999999998,
74,20.0,4.0,0.22199999999999998,
75,20.0,5.0,0.21899999999999997,
76,20.0,6.0,0.22299999999999998,
77,20.0,7.0,0.22250000000000003,
78,20.0,8.0,0.22750000000000004,
79,20.0,9.0,0.23850000000000005,
