,m,r,5,5_alpha
0,0.0,0.0,0.3255,0.5
1,0.0,1.0,0.31499999999999995,0.5
2,0.0,2.0,0.30700000000000005,0.5
3,0.0,3.0,0.3335,0.5
4,0.0,4.0,0.3155,0.5
5,0.0,5.0,0.3245,0.5
6,0.0,6.0,0.32299999999999995,0.5
7,0.0,7.0,0.3085,0.5
8,0.0,8.0,0.31200000000000006,0.5
9,0.0,9.0,0.3235,0.5
10,1.0,0.0,0.3185,0.931
11,1.0,1.0,0.32199999999999995,0.931
12,1.0,2.0,0.32299999999999995,0.931
13,1.0,3.0,0.32399999999999995,0.931
14,1.0,4.0,0.3235,0.931
15,1.0,5.0,0.3185,0.931
16,1.0,6.0,0.3205,0.931
17,1.0,7.0,0.32899999999999996,0.931
18,1.0,8.0,0.3145,0.931
19,1.0,9.0,0.32399999999999995,0.931
20,2.0,0.0,0.3145,0.92
21,2.0,1.0,0.30500000000000005,0.92
22,2.0,2.0,0.31599999999999995,0.92
23,2.0,3.0,0.2985,0.92
24,2.0,4.0,0.32699999999999996,0.92
25,2.0,5.0,0.30300000000000005,0.92
26,2.0,6.0,0.31100000000000005,0.92
27,2.0,7.0,0.30900000000000005,0.92
28,2.0,8.0,0.3065,0.92
29,2.0,9.0,0.30000000000000004,0.92
30,3.0,0.0,0.31499999999999995,0.928
31,3.0,1.0,0.3095,0.928
32,3.0,2.0,0.31599999999999995,0.928
33,3.0,3.0,0.3305,0.928
34,3.0,4.0,0.30700000000000005,0.928
35,3.0,5.0,0.3105,0.928
36,3.0,6.0,0.29900000000000004,0.928
37,3.0,7.0,0.31200000000000006,0.928
38,3.0,8.0,0.32099999999999995,0.928
39,3.0,9.0,0.32699999999999996,0.928
40,4.0,0.0,0.3225,0.918
41,4.0,1.0,0.3165,0.918
42,4.0,2.0,0.32499999999999996,0.918
43,4.0,3.0,0.33299999999999996,0.918
44,4.0,4.0,0.3015,0.918
45,4.0,5.0,0.3145,0.918
46,4.0,6.0,0.32099999999999995,0.918
47,4.0,7.0,0.3215,0.918
48,4.0,8.0,0.32399999999999995,0.918
49,4.0,9.0,0.31699999999999995,0.918
50,5.0,0.0,0.3125,0.9670000000000001
51,5.0,1.0,0.3235,0.9670000000000001
52,5.0,2.0,0.32599999999999996,0.9670000000000001
53,5.0,3.0,0.3375,0.9670000000000001
54,5.0,4.0,0.3235,0.9670000000000001
55,5.0,5.0,0.33099999999999996,0.9670000000000001
56,5.0,6.0,0.31999999999999995,0.9670000000000001
57,5.0,7.0,0.31699999999999995,0.9670000000000001
58,5.0,8.0,0.34450000000000003,0.9670000000000001
59,5.0,9.0,0.3205,0.9670000000000001
60,10.0,0.0,0.3275,0.9790000000000001
61,10.0,1.0,0.3395,0.9790000000000001
62,10.0,2.0,0.33499999999999996,0.9790000000000001
63,10.0,3.0,0.3365,0.9790000000000001
64,10.0,4.0,0.32999999999999996,0.9790000000000001
65,10.0,5.0,0.33499999999999996,0.9790000000000001
66,10.0,6.0,0.3335,0.9790000000000001
67,10.0,7.0,0.3365,0.9790000000000001
68,10.0,8.0,0.34099999999999997,0.9790000000000001
69,10.0,9.0,0.33299999999999996,0.9790000000000001
70,20.0,0.0,0.3245,0.9970000000000001
71,20.0,1.0,0.3335,0.9970000000000001
72,20.0,2.0,0.3325,0.9970000000000001
73,20.0,3.0,0.34199999999999997,0.9970000000000001
74,20.0,4.0,0.349,0.9970000000000001
75,20.0,5.0,0.32699999999999996,0.9970000000000001
76,20.0,6.0,0.3375,0.9970000000000001
77,20.0,7.0,0.347,0.9970000000000001
78,20.0,8.0,0.32499999999999996,0.9970000000000001
79,20.0,9.0,0.3365,0.9970000000000001
