,m,r,90
0,0.0,0.0,0.30400000000000005
1,0.0,1.0,0.2975
2,0.0,2.0,0.30200000000000005
3,0.0,3.0,0.30500000000000005
4,0.0,4.0,0.29800000000000004
5,0.0,5.0,0.30500000000000005
6,0.0,6.0,0.3035
7,0.0,7.0,0.29800000000000004
8,0.0,8.0,0.3075
9,0.0,9.0,0.2895
10,3.0,0.0,0.281
11,3.0,1.0,0.261
12,3.0,2.0,0.26849999999999996
13,3.0,3.0,0.27149999999999996
14,3.0,4.0,0.259
15,3.0,5.0,0.27149999999999996
16,3.0,6.0,0.273
17,3.0,7.0,0.27949999999999997
18,3.0,8.0,0.28049999999999997
19,3.0,9.0,0.2815
20,5.0,0.0,0.24950000000000006
21,5.0,1.0,0.256
22,5.0,2.0,0.241
23,5.0,3.0,0.25049999999999994
24,5.0,4.0,0.25949999999999995
25,5.0,5.0,0.241
26,5.0,6.0,0.25
27,5.0,7.0,0.253
28,5.0,8.0,0.24850000000000005
29,5.0,9.0,0.255
30,10.0,0.0,0.25949999999999995
31,10.0,1.0,0.259
32,10.0,2.0,0.253
33,10.0,3.0,0.25249999999999995
34,10.0,4.0,0.264
35,10.0,5.0,0.258
36,10.0,6.0,0.259
37,10.0,7.0,0.253
38,10.0,8.0,0.26049999999999995
39,10.0,9.0,0.25749999999999995
40,20.0,0.0,0.25349999999999995
41,20.0,1.0,0.249
42,20.0,2.0,0.242
43,20.0,3.0,0.24850000000000005
44,20.0,4.0,0.239
45,20.0,5.0,0.25749999999999995
46,20.0,6.0,0.24150000000000005
47,20.0,7.0,0.249
48,20.0,8.0,0.24550000000000005
49,20.0,9.0,0.24950000000000006
50,30.0,0.0,0.237
51,30.0,1.0,0.22250000000000003
52,30.0,2.0,0.238
53,30.0,3.0,0.24150000000000005
54,30.0,4.0,0.25449999999999995
55,30.0,5.0,0.23650000000000004
56,30.0,6.0,0.239
57,30.0,7.0,0.23250000000000004
58,30.0,8.0,0.246
59,30.0,9.0,0.24
60,40.0,0.0,0.245
61,40.0,1.0,0.237
62,40.0,2.0,0.22750000000000004
63,40.0,3.0,0.23250000000000004
64,40.0,4.0,0.24450000000000005
65,40.0,5.0,0.23950000000000005
66,40.0,6.0,0.24950000000000006
67,40.0,7.0,0.244
68,40.0,8.0,0.22750000000000004
69,40.0,9.0,0.22450000000000003
70,50.0,0.0,0.21050000000000002
71,50.0,1.0,0.22850000000000004
72,50.0,2.0,0.22299999999999998
73,50.0,3.0,0.23650000000000004
74,50.0,4.0,0.22850000000000004
75,50.0,5.0,0.22650000000000003
76,50.0,6.0,0.23199999999999998
77,50.0,7.0,0.21750000000000003
78,50.0,8.0,0.22499999999999998
79,50.0,9.0,0.22650000000000003
